ZPLOT2 ASCII
  4294A REV1.11
  DATE:     23 -100
  
  
  MEASURE PARAMETER: IMPEDANCE RESISTANCE - REACTANCE
  ADAPTER: NONE
  SWEEP TYPE: LOG FREQ
  NUMBER of POINTS: 256
  POINT DELAY TIME:  0 Sec
  SWEEP DELAY TIME:  0 Sec
  OSC LEVEL:  500 mVolt
  DC BIAS: OFF
  BW: 1
  SWEEP AVERAGING: 8
  POINT AVERAGING: 4
  
  
  TRACE: A
  FORMAT: LINEAR
  
  Frequency"	"Data Trace Real"	"Data Trace Imag
  Begin User Comments:        0
  End User Comments:          0
  Begin Information:          Cell Information
    Surface Area:             1
    Density:                  0
    Weight:                   0
    Polarity:                 0
    PolarityI:                0
    Corrosion Unit Type:      0
    Reference Type:           0
    Reference Potential:      0
    User-Defined Potential:   0
    Stern-Geary:              26
  End Information:            Cell Information
  Null Configuration:         0,2,0,1,0.1,65000
  Data Points:                254
  Freq(Hz)	Ampl	Bias	Time(Sec)	Z'(a)	Z''(b)	Aux	Err	Range
End Comments
1.000000E+03	0.0000E+00	0.0000E+00	1.000000E+00	5.095936E+03	-9.747728E+02	0.000000E+00	0	0
1.046183E+03	0.0000E+00	0.0000E+00	2.000000E+00	5.082785E+03	-9.449115E+02	0.000000E+00	0	0
1.094500E+03	0.0000E+00	0.0000E+00	3.000000E+00	5.069250E+03	-9.160699E+02	0.000000E+00	0	0
1.145048E+03	0.0000E+00	0.0000E+00	4.000000E+00	5.056637E+03	-8.889882E+02	0.000000E+00	0	0
1.197930E+03	0.0000E+00	0.0000E+00	5.000000E+00	5.044002E+03	-8.629388E+02	0.000000E+00	0	0
1.253254E+03	0.0000E+00	0.0000E+00	6.000000E+00	5.031432E+03	-8.373369E+02	0.000000E+00	0	0
1.311134E+03	0.0000E+00	0.0000E+00	7.000000E+00	5.019410E+03	-8.131851E+02	0.000000E+00	0	0
1.371687E+03	0.0000E+00	0.0000E+00	8.000000E+00	5.007187E+03	-7.891095E+02	0.000000E+00	0	0
1.435036E+03	0.0000E+00	0.0000E+00	9.000000E+00	4.996070E+03	-7.662531E+02	0.000000E+00	0	0
1.501311E+03	0.0000E+00	0.0000E+00	1.000000E+01	4.984655E+03	-7.439121E+02	0.000000E+00	0	0
1.570646E+03	0.0000E+00	0.0000E+00	1.100000E+01	4.973540E+03	-7.226342E+02	0.000000E+00	0	0
1.643184E+03	0.0000E+00	0.0000E+00	1.200000E+01	4.962634E+03	-7.025233E+02	0.000000E+00	0	0
1.719072E+03	0.0000E+00	0.0000E+00	1.300000E+01	4.951831E+03	-6.828270E+02	0.000000E+00	0	0
1.798465E+03	0.0000E+00	0.0000E+00	1.400000E+01	4.941748E+03	-6.636490E+02	0.000000E+00	0	0
1.881524E+03	0.0000E+00	0.0000E+00	1.500000E+01	4.931381E+03	-6.455967E+02	0.000000E+00	0	0
1.968419E+03	0.0000E+00	0.0000E+00	1.600000E+01	4.921473E+03	-6.277656E+02	0.000000E+00	0	0
2.059328E+03	0.0000E+00	0.0000E+00	1.700000E+01	4.911530E+03	-6.109756E+02	0.000000E+00	0	0
2.154435E+03	0.0000E+00	0.0000E+00	1.800000E+01	4.901810E+03	-5.943400E+02	0.000000E+00	0	0
2.253934E+03	0.0000E+00	0.0000E+00	1.900000E+01	4.892332E+03	-5.780867E+02	0.000000E+00	0	0
2.358028E+03	0.0000E+00	0.0000E+00	2.000000E+01	4.882434E+03	-5.622351E+02	0.000000E+00	0	0
2.466930E+03	0.0000E+00	0.0000E+00	2.100000E+01	4.873458E+03	-5.473157E+02	0.000000E+00	0	0
2.580862E+03	0.0000E+00	0.0000E+00	2.200000E+01	4.863690E+03	-5.327903E+02	0.000000E+00	0	0
2.700055E+03	0.0000E+00	0.0000E+00	2.300000E+01	4.854905E+03	-5.185923E+02	0.000000E+00	0	0
2.824752E+03	0.0000E+00	0.0000E+00	2.400000E+01	4.846581E+03	-5.058268E+02	0.000000E+00	0	0
2.955209E+03	0.0000E+00	0.0000E+00	2.500000E+01	4.837494E+03	-4.918256E+02	0.000000E+00	0	0
3.091691E+03	0.0000E+00	0.0000E+00	2.600000E+01	4.829368E+03	-4.791687E+02	0.000000E+00	0	0
3.234476E+03	0.0000E+00	0.0000E+00	2.700000E+01	4.821454E+03	-4.666618E+02	0.000000E+00	0	0
3.383855E+03	0.0000E+00	0.0000E+00	2.800000E+01	4.812544E+03	-4.555141E+02	0.000000E+00	0	0
3.540133E+03	0.0000E+00	0.0000E+00	2.900000E+01	4.805147E+03	-4.443815E+02	0.000000E+00	0	0
3.703629E+03	0.0000E+00	0.0000E+00	3.000000E+01	4.796447E+03	-4.319357E+02	0.000000E+00	0	0
3.874675E+03	0.0000E+00	0.0000E+00	3.100000E+01	4.788340E+03	-4.217576E+02	0.000000E+00	0	0
4.053621E+03	0.0000E+00	0.0000E+00	3.200000E+01	4.780453E+03	-4.105678E+02	0.000000E+00	0	0
4.240831E+03	0.0000E+00	0.0000E+00	3.300000E+01	4.772493E+03	-4.008831E+02	0.000000E+00	0	0
4.436687E+03	0.0000E+00	0.0000E+00	3.400000E+01	4.764863E+03	-3.909292E+02	0.000000E+00	0	0
4.641589E+03	0.0000E+00	0.0000E+00	3.500000E+01	4.757607E+03	-3.799626E+02	0.000000E+00	0	0
4.855953E+03	0.0000E+00	0.0000E+00	3.600000E+01	4.749221E+03	-3.705244E+02	0.000000E+00	0	0
5.080218E+03	0.0000E+00	0.0000E+00	3.700000E+01	4.742837E+03	-3.621556E+02	0.000000E+00	0	0
