4294A REV1.11
"DATE:     63 -100"


"MEASURE PARAMETER: IMPEDANCE RESISTANCE - REACTANCE"
"ADAPTER: NONE"
"SWEEP TYPE: LOG FREQ"
"NUMBER of POINTS: 201"
"POINT DELAY TIME:  0 Sec"
"SWEEP DELAY TIME:  0 Sec"
"OSC LEVEL:  500 mVolt"
"DC BIAS: OFF"
"BW: 1"
"SWEEP AVERAGING: 8"
"POINT AVERAGING: 4"


"TRACE: A"
"FORMAT: LINEAR"

"Frequency"	"Data Trace Real"	"Data Trace Imag"
1.00000000000e+03	6.898729e+03	0.000000e+00
1.05925400000e+03	6.873798e+03	0.000000e+00
1.12201800000e+03	6.849312e+03	0.000000e+00
1.18850200000e+03	6.826275e+03	0.000000e+00
1.25892500000e+03	6.803844e+03	0.000000e+00
1.33352100000e+03	6.781651e+03	0.000000e+00
1.41253800000e+03	6.760404e+03	0.000000e+00
1.49623600000e+03	6.739948e+03	0.000000e+00
1.58489300000e+03	6.720298e+03	0.000000e+00
1.67880400000e+03	6.700353e+03	0.000000e+00
1.77827900000e+03	6.680709e+03	0.000000e+00
1.88364900000e+03	6.662518e+03	0.000000e+00
1.99526200000e+03	6.644229e+03	0.000000e+00
2.11348900000e+03	6.626688e+03	0.000000e+00
2.23872100000e+03	6.608478e+03	0.000000e+00
2.37137400000e+03	6.590643e+03	0.000000e+00
2.51188600000e+03	6.573216e+03	0.000000e+00
2.66072500000e+03	6.556144e+03	0.000000e+00
2.81838300000e+03	6.540077e+03	0.000000e+00
2.98538300000e+03	6.523509e+03	0.000000e+00
3.16227800000e+03	6.506877e+03	0.000000e+00
3.34965400000e+03	6.491378e+03	0.000000e+00
3.54813400000e+03	6.475826e+03	0.000000e+00
3.75837400000e+03	6.459542e+03	0.000000e+00
3.98107200000e+03	6.443377e+03	0.000000e+00
4.21696500000e+03	6.427490e+03	0.000000e+00
4.46683600000e+03	6.412574e+03	0.000000e+00
4.73151300000e+03	6.396700e+03	0.000000e+00
5.01187200000e+03	6.382902e+03	0.000000e+00
5.30884400000e+03	6.367783e+03	0.000000e+00
5.62341300000e+03	6.353234e+03	0.000000e+00
5.95662100000e+03	6.337111e+03	0.000000e+00
6.30957300000e+03	6.323690e+03	0.000000e+00
6.68343900000e+03	6.308407e+03	0.000000e+00
7.07945800000e+03	6.295844e+03	0.000000e+00
7.49894200000e+03	6.281377e+03	0.000000e+00
7.94328200000e+03	6.267957e+03	0.000000e+00
8.41395100000e+03	6.253862e+03	0.000000e+00
8.91250900000e+03	6.239996e+03	0.000000e+00
9.44060900000e+03	6.228015e+03	0.000000e+00
1.00000000000e+04	6.215261e+03	0.000000e+00
1.05925370000e+04	6.202569e+03	0.000000e+00
1.12201850000e+04	6.190776e+03	0.000000e+00
1.18850220000e+04	6.178388e+03	0.000000e+00
1.25892540000e+04	6.166740e+03	0.000000e+00
1.33352140000e+04	6.155813e+03	0.000000e+00
1.41253750000e+04	6.144419e+03	0.000000e+00
1.49623570000e+04	6.134790e+03	0.000000e+00
1.58489320000e+04	6.123416e+03	0.000000e+00
1.67880400000e+04	6.113806e+03	0.000000e+00
1.77827940000e+04	6.104199e+03	0.000000e+00
1.88364910000e+04	6.096047e+03	0.000000e+00
1.99526230000e+04	6.086729e+03	0.000000e+00
2.11348900000e+04	6.079633e+03	0.000000e+00
2.23872110000e+04	6.069786e+03	0.000000e+00
2.37137370000e+04	6.062341e+03	0.000000e+00
2.51188640000e+04	6.055290e+03	0.000000e+00
2.66072510000e+04	6.048743e+03	0.000000e+00
2.81838290000e+04	6.042265e+03	0.000000e+00
2.98538260000e+04	6.036125e+03	0.000000e+00
3.16227770000e+04	6.030087e+03	0.000000e+00
3.34965440000e+04	6.025020e+03	0.000000e+00
3.54813390000e+04	6.018985e+03	0.000000e+00
3.75837400000e+04	6.014224e+03	0.000000e+00
3.98107170000e+04	6.009757e+03	0.000000e+00
4.21696500000e+04	6.004985e+03	0.000000e+00
4.46683590000e+04	6.000045e+03	0.000000e+00
4.73151260000e+04	5.996591e+03	0.000000e+00
5.01187230000e+04	5.992986e+03	0.000000e+00
5.30884440000e+04	5.989093e+03	0.000000e+00
5.62341330000e+04	5.986371e+03	0.000000e+00
5.95662140000e+04	5.982632e+03	0.000000e+00
6.30957340000e+04	5.979746e+03	0.000000e+00
