4294A REV1.11
"DATE: Apr 30 2017"


"MEASURE PARAMETER: IMPEDANCE RESISTANCE - REACTANCE"
"ADAPTER: NONE"
"SWEEP TYPE: LOG FREQ"
"NUMBER of POINTS: 201"
"POINT DELAY TIME:  0 Sec"
"SWEEP DELAY TIME:  0 Sec"
"OSC LEVEL:  500 mVolt"
"DC BIAS: OFF"
"BW: 1"
"SWEEP AVERAGING: 8"
"POINT AVERAGING: 4"


"TRACE: A"
"FORMAT: LINEAR"

"Frequency"	"Data Real"	"Data Imag"	"Data Trace Real"	"Data Trace Imag"
1.00000000000e+03	8.345082e+03	-6.502223e+03	8.345082e+03	0.000000e+00
1.05925400000e+03	8.287270e+03	-6.174450e+03	8.287270e+03	0.000000e+00
1.12201800000e+03	8.232809e+03	-5.875996e+03	8.232809e+03	0.000000e+00
1.18850200000e+03	8.182172e+03	-5.595517e+03	8.182172e+03	0.000000e+00
1.25892500000e+03	8.133059e+03	-5.331604e+03	8.133059e+03	0.000000e+00
1.33352100000e+03	8.086573e+03	-5.080400e+03	8.086573e+03	0.000000e+00
1.41253800000e+03	8.041611e+03	-4.842257e+03	8.041611e+03	0.000000e+00
1.49623600000e+03	7.999046e+03	-4.614735e+03	7.999046e+03	0.000000e+00
1.58489300000e+03	7.958639e+03	-4.399531e+03	7.958639e+03	0.000000e+00
1.67880400000e+03	7.920420e+03	-4.194436e+03	7.920420e+03	0.000000e+00
1.77827900000e+03	7.883517e+03	-3.998567e+03	7.883517e+03	0.000000e+00
1.88364900000e+03	7.848430e+03	-3.813040e+03	7.848430e+03	0.000000e+00
1.99526200000e+03	7.814195e+03	-3.635644e+03	7.814195e+03	0.000000e+00
2.11348900000e+03	7.782000e+03	-3.466542e+03	7.782000e+03	0.000000e+00
2.23872100000e+03	7.752168e+03	-3.306570e+03	7.752168e+03	0.000000e+00
2.37137400000e+03	7.722862e+03	-3.152977e+03	7.722862e+03	0.000000e+00
2.51188600000e+03	7.693785e+03	-3.009204e+03	7.693785e+03	0.000000e+00
2.66072500000e+03	7.666166e+03	-2.871599e+03	7.666166e+03	0.000000e+00
2.81838300000e+03	7.639715e+03	-2.740286e+03	7.639715e+03	0.000000e+00
2.98538300000e+03	7.615015e+03	-2.614286e+03	7.615015e+03	0.000000e+00
3.16227800000e+03	7.590020e+03	-2.494550e+03	7.590020e+03	0.000000e+00
3.34965400000e+03	7.566799e+03	-2.381343e+03	7.566799e+03	0.000000e+00
3.54813400000e+03	7.544043e+03	-2.274372e+03	7.544043e+03	0.000000e+00
3.75837400000e+03	7.522723e+03	-2.173435e+03	7.522723e+03	0.000000e+00
3.98107200000e+03	7.501683e+03	-2.075450e+03	7.501683e+03	0.000000e+00
4.21696500000e+03	7.481664e+03	-1.983523e+03	7.481664e+03	0.000000e+00
4.46683600000e+03	7.460890e+03	-1.897240e+03	7.460890e+03	0.000000e+00
4.73151300000e+03	7.441302e+03	-1.814629e+03	7.441302e+03	0.000000e+00
