4294A REV1.11
"DATE: Apr 30 2017"


"MEASURE PARAMETER: IMPEDANCE RESISTANCE - REACTANCE"
"ADAPTER: NONE"
"SWEEP TYPE: LOG FREQ"
"NUMBER of POINTS: 201"
"POINT DELAY TIME:  0 Sec"
"SWEEP DELAY TIME:  0 Sec"
"OSC LEVEL:  500 mVolt"
"DC BIAS: OFF"
"BW: 1"
"SWEEP AVERAGING: 8"
"POINT AVERAGING: 4"


"TRACE: A"
"FORMAT: LINEAR"

"Frequency"	"Data Real"	"Data Imag"	"Data Trace Real"	"Data Trace Imag"
1.00000000000e+03	8.343238e+03	-6.502791e+03	8.343238e+03	0.000000e+00
1.05925400000e+03	8.286602e+03	-6.173811e+03	8.286602e+03	0.000000e+00
1.12201800000e+03	8.233801e+03	-5.874798e+03	8.233801e+03	0.000000e+00
1.18850200000e+03	8.183733e+03	-5.593874e+03	8.183733e+03	0.000000e+00
1.25892500000e+03	8.135855e+03	-5.329449e+03	8.135855e+03	0.000000e+00
1.33352100000e+03	8.090018e+03	-5.078619e+03	8.090018e+03	0.000000e+00
1.41253800000e+03	8.046101e+03	-4.839133e+03	8.046101e+03	0.000000e+00
1.49623600000e+03	8.004495e+03	-4.611785e+03	8.004495e+03	0.000000e+00
1.58489300000e+03	7.964859e+03	-4.396436e+03	7.964859e+03	0.000000e+00
1.67880400000e+03	7.927497e+03	-4.190676e+03	7.927497e+03	0.000000e+00
1.77827900000e+03	7.891820e+03	-3.994588e+03	7.891820e+03	0.000000e+00
1.88364900000e+03	7.857229e+03	-3.808980e+03	7.857229e+03	0.000000e+00
1.99526200000e+03	7.824055e+03	-3.631796e+03	7.824055e+03	0.000000e+00
2.11348900000e+03	7.792320e+03	-3.462878e+03	7.792320e+03	0.000000e+00
2.23872100000e+03	7.762374e+03	-3.302372e+03	7.762374e+03	0.000000e+00
2.37137400000e+03	7.733529e+03	-3.149029e+03	7.733529e+03	0.000000e+00
2.51188600000e+03	7.705687e+03	-3.004666e+03	7.705687e+03	0.000000e+00
2.66072500000e+03	7.678423e+03	-2.866603e+03	7.678423e+03	0.000000e+00
2.81838300000e+03	7.653068e+03	-2.735751e+03	7.653068e+03	0.000000e+00
2.98538300000e+03	7.628159e+03	-2.609635e+03	7.628159e+03	0.000000e+00
3.16227800000e+03	7.603379e+03	-2.490561e+03	7.603379e+03	0.000000e+00
3.34965400000e+03	7.581195e+03	-2.377667e+03	7.581195e+03	0.000000e+00
3.54813400000e+03	7.559348e+03	-2.270801e+03	7.559348e+03	0.000000e+00
3.75837400000e+03	7.537025e+03	-2.168632e+03	7.537025e+03	0.000000e+00
3.98107200000e+03	7.516870e+03	-2.071328e+03	7.516870e+03	0.000000e+00
4.21696500000e+03	7.496956e+03	-1.980462e+03	7.496956e+03	0.000000e+00
4.46683600000e+03	7.476880e+03	-1.892940e+03	7.476880e+03	0.000000e+00
4.73151300000e+03	7.458126e+03	-1.809949e+03	7.458126e+03	0.000000e+00
5.01187200000e+03	7.438445e+03	-1.731754e+03	7.438445e+03	0.000000e+00
5.30884400000e+03	7.419778e+03	-1.657204e+03	7.419778e+03	0.000000e+00
5.62341300000e+03	7.401812e+03	-1.586566e+03	7.401812e+03	0.000000e+00
5.95662100000e+03	7.383127e+03	-1.518971e+03	7.383127e+03	0.000000e+00
6.30957300000e+03	7.366549e+03	-1.457855e+03	7.366549e+03	0.000000e+00
6.68343900000e+03	7.347291e+03	-1.397847e+03	7.347291e+03	0.000000e+00
7.07945800000e+03	7.331587e+03	-1.338187e+03	7.331587e+03	0.000000e+00
7.49894200000e+03	7.313667e+03	-1.284651e+03	7.313667e+03	0.000000e+00
7.94328200000e+03	7.296251e+03	-1.233788e+03	7.296251e+03	0.000000e+00
8.41395100000e+03	7.279277e+03	-1.183621e+03	7.279277e+03	0.000000e+00
8.91250900000e+03	7.262833e+03	-1.138004e+03	7.262833e+03	0.000000e+00
9.44060900000e+03	7.245998e+03	-1.093561e+03	7.245998e+03	0.000000e+00
1.00000000000e+04	7.231084e+03	-1.050446e+03	7.231084e+03	0.000000e+00
1.05925370000e+04	7.213421e+03	-1.010191e+03	7.213421e+03	0.000000e+00
1.12201850000e+04	7.197698e+03	-9.698934e+02	7.197698e+03	0.000000e+00
1.18850220000e+04	7.180535e+03	-9.344340e+02	7.180535e+03	0.000000e+00
1.25892540000e+04	7.165225e+03	-8.962827e+02	7.165225e+03	0.000000e+00
1.33352140000e+04	7.150174e+03	-8.630619e+02	7.150174e+03	0.000000e+00
1.41253750000e+04	7.134651e+03	-8.309037e+02	7.134651e+03	0.000000e+00
1.49623570000e+04	7.120367e+03	-7.995983e+02	7.120367e+03	0.000000e+00
1.58489320000e+04	7.105941e+03	-7.698491e+02	7.105941e+03	0.000000e+00
1.67880400000e+04	7.090152e+03	-7.407087e+02	7.090152e+03	0.000000e+00
1.77827940000e+04	7.076854e+03	-7.116547e+02	7.076854e+03	0.000000e+00
1.88364910000e+04	7.063579e+03	-6.855813e+02	7.063579e+03	0.000000e+00
1.99526230000e+04	7.049376e+03	-6.582441e+02	7.049376e+03	0.000000e+00
2.11348900000e+04	7.037067e+03	-6.345789e+02	7.037067e+03	0.000000e+00
2.23872110000e+04	7.024408e+03	-6.098632e+02	7.024408e+03	0.000000e+00
2.37137370000e+04	7.011902e+03	-5.855388e+02	7.011902e+03	0.000000e+00
2.51188640000e+04	7.000062e+03	-5.624412e+02	7.000062e+03	0.000000e+00
2.66072510000e+04	6.988981e+03	-5.410958e+02	6.988981e+03	0.000000e+00
2.81838290000e+04	6.978612e+03	-5.216088e+02	6.978612e+03	0.000000e+00
2.98538260000e+04	6.968338e+03	-5.006807e+02	6.968338e+03	0.000000e+00
3.16227770000e+04	6.958604e+03	-4.814164e+02	6.958604e+03	0.000000e+00
3.34965440000e+04	6.948612e+03	-4.628454e+02	6.948612e+03	0.000000e+00
3.54813390000e+04	6.939664e+03	-4.451073e+02	6.939664e+03	0.000000e+00
3.75837400000e+04	6.931214e+03	-4.273342e+02	6.931214e+03	0.000000e+00
3.98107170000e+04	6.922608e+03	-4.118069e+02	6.922608e+03	0.000000e+00
4.21696500000e+04	6.915515e+03	-3.948984e+02	6.915515e+03	0.000000e+00
4.46683590000e+04	6.907372e+03	-3.806572e+02	6.907372e+03	0.000000e+00
4.73151260000e+04	6.900374e+03	-3.663381e+02	6.900374e+03	0.000000e+00
5.01187230000e+04	6.893566e+03	-3.505002e+02	6.893566e+03	0.000000e+00
5.30884440000e+04	6.887342e+03	-3.372653e+02	6.887342e+03	0.000000e+00
5.62341330000e+04	6.881077e+03	-3.250154e+02	6.881077e+03	0.000000e+00
5.95662140000e+04	6.875165e+03	-3.129321e+02	6.875165e+03	0.000000e+00
6.30957340000e+04	6.869571e+03	-3.022117e+02	6.869571e+03	0.000000e+00
6.68343920000e+04	6.864211e+03	-2.901038e+02	6.864211e+03	0.000000e+00
7.07945780000e+04	6.859367e+03	-2.796389e+02	6.859367e+03	0.000000e+00
7.49894210000e+04	6.854344e+03	-2.705688e+02	6.854344e+03	0.000000e+00
7.94328230000e+04	6.850296e+03	-2.613804e+02	6.850296e+03	0.000000e+00
8.41395140000e+04	6.846527e+03	-2.506554e+02	6.846527e+03	0.000000e+00
8.91250940000e+04	6.841742e+03	-2.444667e+02	6.841742e+03	0.000000e+00
9.44060880000e+04	6.837780e+03	-2.355838e+02	6.837780e+03	0.000000e+00
1.00000000000e+05	6.834122e+03	-2.274753e+02	6.834122e+03	0.000000e+00
1.05925373000e+05	6.829473e+03	-2.224281e+02	6.829473e+03	0.000000e+00
1.12201845000e+05	6.826492e+03	-2.166254e+02	6.826492e+03	0.000000e+00
1.18850223000e+05	6.822728e+03	-2.102681e+02	6.822728e+03	0.000000e+00
1.25892541000e+05	6.819548e+03	-2.036986e+02	6.819548e+03	0.000000e+00
1.33352143000e+05	6.817361e+03	-1.990435e+02	6.817361e+03	0.000000e+00
1.41253754000e+05	6.813687e+03	-1.940629e+02	6.813687e+03	0.000000e+00
1.49623566000e+05	6.811289e+03	-1.908670e+02	6.811289e+03	0.000000e+00
1.58489319000e+05	6.808573e+03	-1.867336e+02	6.808573e+03	0.000000e+00
1.67880402000e+05	6.805884e+03	-1.819956e+02	6.805884e+03	0.000000e+00
1.77827941000e+05	6.803203e+03	-1.799848e+02	6.803203e+03	0.000000e+00
1.88364909000e+05	6.800569e+03	-1.771381e+02	6.800569e+03	0.000000e+00
1.99526231000e+05	6.798490e+03	-1.755264e+02	6.798490e+03	0.000000e+00
2.11348904000e+05	6.796547e+03	-1.725557e+02	6.796547e+03	0.000000e+00
2.23872114000e+05	6.793920e+03	-1.731932e+02	6.793920e+03	0.000000e+00
2.37137371000e+05	6.791686e+03	-1.706365e+02	6.791686e+03	0.000000e+00
2.51188643000e+05	6.789791e+03	-1.692498e+02	6.789791e+03	0.000000e+00
2.66072506000e+05	6.787055e+03	-1.687846e+02	6.787055e+03	0.000000e+00
2.81838293000e+05	6.784799e+03	-1.697834e+02	6.784799e+03	0.000000e+00
2.98538262000e+05	6.783267e+03	-1.705548e+02	6.783267e+03	0.000000e+00
3.16227766000e+05	6.781115e+03	-1.715202e+02	6.781115e+03	0.000000e+00
3.34965439000e+05	6.778938e+03	-1.716711e+02	6.778938e+03	0.000000e+00
3.54813389000e+05	6.777017e+03	-1.739742e+02	6.777017e+03	0.000000e+00
3.75837404000e+05	6.775146e+03	-1.762656e+02	6.775146e+03	0.000000e+00
3.98107171000e+05	6.772969e+03	-1.789453e+02	6.772969e+03	0.000000e+00
4.21696503000e+05	6.771270e+03	-1.818929e+02	6.771270e+03	0.000000e+00
4.46683592000e+05	6.769345e+03	-1.857621e+02	6.769345e+03	0.000000e+00
4.73151259000e+05	6.766964e+03	-1.899990e+02	6.766964e+03	0.000000e+00
5.01187234000e+05	6.765148e+03	-1.931178e+02	6.765148e+03	0.000000e+00
5.30884444000e+05	6.763553e+03	-1.985384e+02	6.763553e+03	0.000000e+00
5.62341325000e+05	6.761351e+03	-2.040222e+02	6.761351e+03	0.000000e+00
5.95662144000e+05	6.759160e+03	-2.093837e+02	6.759160e+03	0.000000e+00
6.30957344000e+05	6.757189e+03	-2.162392e+02	6.757189e+03	0.000000e+00
6.68343918000e+05	6.755063e+03	-2.239564e+02	6.755063e+03	0.000000e+00
