4294A REV1.11
"DATE: Apr 30 2017"


"MEASURE PARAMETER: IMPEDANCE RESISTANCE - REACTANCE"
"ADAPTER: NONE"
"SWEEP TYPE: LOG FREQ"
"NUMBER of POINTS: 201"
"POINT DELAY TIME:  0 Sec"
"SWEEP DELAY TIME:  0 Sec"
"OSC LEVEL:  500 mVolt"
"DC BIAS: OFF"
"BW: 1"
"SWEEP AVERAGING: 8"
"POINT AVERAGING: 4"


"TRACE: A"
"FORMAT: LINEAR"

"Frequency"	"Data Real"	"Data Imag"	"Data Trace Real"	"Data Trace Imag"
1.00000000000e+03	8.328969e+03	-6.446850e+03	8.328969e+03	0.000000e+00
1.05925400000e+03	8.272645e+03	-6.119780e+03	8.272645e+03	0.000000e+00
1.12201800000e+03	8.220734e+03	-5.822103e+03	8.220734e+03	0.000000e+00
1.18850200000e+03	8.170378e+03	-5.544191e+03	8.170378e+03	0.000000e+00
1.25892500000e+03	8.123133e+03	-5.282662e+03	8.123133e+03	0.000000e+00
1.33352100000e+03	8.077783e+03	-5.033647e+03	8.077783e+03	0.000000e+00
1.41253800000e+03	8.034403e+03	-4.797318e+03	8.034403e+03	0.000000e+00
1.49623600000e+03	7.992827e+03	-4.571455e+03	7.992827e+03	0.000000e+00
1.58489300000e+03	7.954729e+03	-4.358771e+03	7.954729e+03	0.000000e+00
1.67880400000e+03	7.916656e+03	-4.154308e+03	7.916656e+03	0.000000e+00
1.77827900000e+03	7.881878e+03	-3.960498e+03	7.881878e+03	0.000000e+00
1.88364900000e+03	7.848298e+03	-3.776412e+03	7.848298e+03	0.000000e+00
1.99526200000e+03	7.815473e+03	-3.600698e+03	7.815473e+03	0.000000e+00
2.11348900000e+03	7.783018e+03	-3.433613e+03	7.783018e+03	0.000000e+00
2.23872100000e+03	7.752893e+03	-3.275290e+03	7.752893e+03	0.000000e+00
2.37137400000e+03	7.725338e+03	-3.123760e+03	7.725338e+03	0.000000e+00
2.51188600000e+03	7.697629e+03	-2.979738e+03	7.697629e+03	0.000000e+00
2.66072500000e+03	7.670959e+03	-2.843962e+03	7.670959e+03	0.000000e+00
2.81838300000e+03	7.645565e+03	-2.713397e+03	7.645565e+03	0.000000e+00
2.98538300000e+03	7.621624e+03	-2.589086e+03	7.621624e+03	0.000000e+00
3.16227800000e+03	7.597163e+03	-2.470528e+03	7.597163e+03	0.000000e+00
3.34965400000e+03	7.574552e+03	-2.359133e+03	7.574552e+03	0.000000e+00
3.54813400000e+03	7.552395e+03	-2.252334e+03	7.552395e+03	0.000000e+00
3.75837400000e+03	7.531469e+03	-2.151716e+03	7.531469e+03	0.000000e+00
3.98107200000e+03	7.510686e+03	-2.055709e+03	7.510686e+03	0.000000e+00
4.21696500000e+03	7.490410e+03	-1.965578e+03	7.490410e+03	0.000000e+00
4.46683600000e+03	7.471102e+03	-1.879242e+03	7.471102e+03	0.000000e+00
4.73151300000e+03	7.451632e+03	-1.797395e+03	7.451632e+03	0.000000e+00
5.01187200000e+03	7.432770e+03	-1.720328e+03	7.432770e+03	0.000000e+00
5.30884400000e+03	7.414081e+03	-1.645886e+03	7.414081e+03	0.000000e+00
5.62341300000e+03	7.395932e+03	-1.576619e+03	7.395932e+03	0.000000e+00
5.95662100000e+03	7.377519e+03	-1.510057e+03	7.377519e+03	0.000000e+00
6.30957300000e+03	7.360623e+03	-1.447065e+03	7.360623e+03	0.000000e+00
6.68343900000e+03	7.342923e+03	-1.386791e+03	7.342923e+03	0.000000e+00
