4294A REV1.11
"DATE: Apr 30 2017"


"MEASURE PARAMETER: IMPEDANCE RESISTANCE - REACTANCE"
"ADAPTER: NONE"
"SWEEP TYPE: LOG FREQ"
"NUMBER of POINTS: 201"
"POINT DELAY TIME:  0 Sec"
"SWEEP DELAY TIME:  0 Sec"
"OSC LEVEL:  500 mVolt"
"DC BIAS: OFF"
"BW: 1"
"SWEEP AVERAGING: 8"
"POINT AVERAGING: 4"


"TRACE: A"
"FORMAT: LINEAR"

"Frequency"	"Data Real"	"Data Imag"	"Data Trace Real"	"Data Trace Imag"
1.00000000000e+03	8.344240e+03	-6.350491e+03	8.344240e+03	0.000000e+00
1.05925400000e+03	8.286375e+03	-6.028671e+03	8.286375e+03	0.000000e+00
1.12201800000e+03	8.232580e+03	-5.737760e+03	8.232580e+03	0.000000e+00
1.18850200000e+03	8.181935e+03	-5.464601e+03	8.181935e+03	0.000000e+00
1.25892500000e+03	8.133501e+03	-5.207152e+03	8.133501e+03	0.000000e+00
1.33352100000e+03	8.086879e+03	-4.963088e+03	8.086879e+03	0.000000e+00
1.41253800000e+03	8.042808e+03	-4.731170e+03	8.042808e+03	0.000000e+00
1.49623600000e+03	8.000364e+03	-4.510207e+03	8.000364e+03	0.000000e+00
1.58489300000e+03	7.960583e+03	-4.300949e+03	7.960583e+03	0.000000e+00
1.67880400000e+03	7.923317e+03	-4.101057e+03	7.923317e+03	0.000000e+00
1.77827900000e+03	7.887159e+03	-3.910158e+03	7.887159e+03	0.000000e+00
1.88364900000e+03	7.851853e+03	-3.729478e+03	7.851853e+03	0.000000e+00
1.99526200000e+03	7.819188e+03	-3.556827e+03	7.819188e+03	0.000000e+00
2.11348900000e+03	7.786852e+03	-3.392217e+03	7.786852e+03	0.000000e+00
2.23872100000e+03	7.756339e+03	-3.235278e+03	7.756339e+03	0.000000e+00
2.37137400000e+03	7.727199e+03	-3.087649e+03	7.727199e+03	0.000000e+00
2.51188600000e+03	7.699300e+03	-2.946662e+03	7.699300e+03	0.000000e+00
2.66072500000e+03	7.672494e+03	-2.811907e+03	7.672494e+03	0.000000e+00
2.81838300000e+03	7.646976e+03	-2.683377e+03	7.646976e+03	0.000000e+00
2.98538300000e+03	7.621249e+03	-2.561525e+03	7.621249e+03	0.000000e+00
3.16227800000e+03	7.597066e+03	-2.444451e+03	7.597066e+03	0.000000e+00
3.34965400000e+03	7.574598e+03	-2.334146e+03	7.574598e+03	0.000000e+00
3.54813400000e+03	7.552712e+03	-2.229896e+03	7.552712e+03	0.000000e+00
3.75837400000e+03	7.530368e+03	-2.130339e+03	7.530368e+03	0.000000e+00
3.98107200000e+03	7.510161e+03	-2.035965e+03	7.510161e+03	0.000000e+00
4.21696500000e+03	7.489902e+03	-1.945507e+03	7.489902e+03	0.000000e+00
4.46683600000e+03	7.469943e+03	-1.861025e+03	7.469943e+03	0.000000e+00
4.73151300000e+03	7.450788e+03	-1.779556e+03	7.450788e+03	0.000000e+00
5.01187200000e+03	7.431236e+03	-1.702610e+03	7.431236e+03	0.000000e+00
5.30884400000e+03	7.413349e+03	-1.630193e+03	7.413349e+03	0.000000e+00
5.62341300000e+03	7.394697e+03	-1.561117e+03	7.394697e+03	0.000000e+00
5.95662100000e+03	7.375946e+03	-1.497451e+03	7.375946e+03	0.000000e+00
6.30957300000e+03	7.359188e+03	-1.434848e+03	7.359188e+03	0.000000e+00
6.68343900000e+03	7.339739e+03	-1.376537e+03	7.339739e+03	0.000000e+00
7.07945800000e+03	7.323181e+03	-1.318919e+03	7.323181e+03	0.000000e+00
7.49894200000e+03	7.305888e+03	-1.265600e+03	7.305888e+03	0.000000e+00
7.94328200000e+03	7.290211e+03	-1.213615e+03	7.290211e+03	0.000000e+00
8.41395100000e+03	7.271719e+03	-1.166798e+03	7.271719e+03	0.000000e+00
8.91250900000e+03	7.255567e+03	-1.120403e+03	7.255567e+03	0.000000e+00
9.44060900000e+03	7.238302e+03	-1.077384e+03	7.238302e+03	0.000000e+00
1.00000000000e+04	7.223300e+03	-1.035080e+03	7.223300e+03	0.000000e+00
1.05925370000e+04	7.205672e+03	-9.945701e+02	7.205672e+03	0.000000e+00
1.12201850000e+04	7.189684e+03	-9.572356e+02	7.189684e+03	0.000000e+00
1.18850220000e+04	7.173970e+03	-9.207631e+02	7.173970e+03	0.000000e+00
1.25892540000e+04	7.159288e+03	-8.860703e+02	7.159288e+03	0.000000e+00
1.33352140000e+04	7.142809e+03	-8.512517e+02	7.142809e+03	0.000000e+00
1.41253750000e+04	7.127181e+03	-8.200082e+02	7.127181e+03	0.000000e+00
1.49623570000e+04	7.112928e+03	-7.877065e+02	7.112928e+03	0.000000e+00
1.58489320000e+04	7.097722e+03	-7.591700e+02	7.097722e+03	0.000000e+00
1.67880400000e+04	7.083587e+03	-7.310680e+02	7.083587e+03	0.000000e+00
1.77827940000e+04	7.070616e+03	-7.019093e+02	7.070616e+03	0.000000e+00
1.88364910000e+04	7.057702e+03	-6.753467e+02	7.057702e+03	0.000000e+00
1.99526230000e+04	7.043772e+03	-6.501271e+02	7.043772e+03	0.000000e+00
2.11348900000e+04	7.030617e+03	-6.257223e+02	7.030617e+03	0.000000e+00
2.23872110000e+04	7.017638e+03	-6.020999e+02	7.017638e+03	0.000000e+00
2.37137370000e+04	7.006021e+03	-5.785432e+02	7.006021e+03	0.000000e+00
2.51188640000e+04	6.994476e+03	-5.555098e+02	6.994476e+03	0.000000e+00
2.66072510000e+04	6.983671e+03	-5.341516e+02	6.983671e+03	0.000000e+00
2.81838290000e+04	6.972575e+03	-5.136455e+02	6.972575e+03	0.000000e+00
2.98538260000e+04	6.962549e+03	-4.943077e+02	6.962549e+03	0.000000e+00
3.16227770000e+04	6.953841e+03	-4.747615e+02	6.953841e+03	0.000000e+00
3.34965440000e+04	6.943871e+03	-4.556564e+02	6.943871e+03	0.000000e+00
3.54813390000e+04	6.935411e+03	-4.387567e+02	6.935411e+03	0.000000e+00
3.75837400000e+04	6.926718e+03	-4.222048e+02	6.926718e+03	0.000000e+00
3.98107170000e+04	6.918646e+03	-4.048898e+02	6.918646e+03	0.000000e+00
4.21696500000e+04	6.911267e+03	-3.897089e+02	6.911267e+03	0.000000e+00
4.46683590000e+04	6.902936e+03	-3.741313e+02	6.902936e+03	0.000000e+00
4.73151260000e+04	6.896831e+03	-3.601225e+02	6.896831e+03	0.000000e+00
5.01187230000e+04	6.889301e+03	-3.457043e+02	6.889301e+03	0.000000e+00
5.30884440000e+04	6.883452e+03	-3.329632e+02	6.883452e+03	0.000000e+00
5.62341330000e+04	6.877044e+03	-3.201799e+02	6.877044e+03	0.000000e+00
5.95662140000e+04	6.871716e+03	-3.083502e+02	6.871716e+03	0.000000e+00
6.30957340000e+04	6.865336e+03	-2.976024e+02	6.865336e+03	0.000000e+00
6.68343920000e+04	6.860899e+03	-2.852384e+02	6.860899e+03	0.000000e+00
7.07945780000e+04	6.855639e+03	-2.768390e+02	6.855639e+03	0.000000e+00
7.49894210000e+04	6.851329e+03	-2.669514e+02	6.851329e+03	0.000000e+00
7.94328230000e+04	6.846978e+03	-2.566228e+02	6.846978e+03	0.000000e+00
8.41395140000e+04	6.842091e+03	-2.474058e+02	6.842091e+03	0.000000e+00
8.91250940000e+04	6.838150e+03	-2.398007e+02	6.838150e+03	0.000000e+00
9.44060880000e+04	6.834194e+03	-2.328502e+02	6.834194e+03	0.000000e+00
1.00000000000e+05	6.830781e+03	-2.258602e+02	6.830781e+03	0.000000e+00
1.05925373000e+05	6.826899e+03	-2.194196e+02	6.826899e+03	0.000000e+00
1.12201845000e+05	6.823813e+03	-2.130450e+02	6.823813e+03	0.000000e+00
1.18850223000e+05	6.820195e+03	-2.068780e+02	6.820195e+03	0.000000e+00
1.25892541000e+05	6.817614e+03	-2.009102e+02	6.817614e+03	0.000000e+00
1.33352143000e+05	6.814114e+03	-1.961030e+02	6.814114e+03	0.000000e+00
1.41253754000e+05	6.811285e+03	-1.922459e+02	6.811285e+03	0.000000e+00
1.49623566000e+05	6.808267e+03	-1.884485e+02	6.808267e+03	0.000000e+00
1.58489319000e+05	6.805838e+03	-1.842264e+02	6.805838e+03	0.000000e+00
1.67880402000e+05	6.803136e+03	-1.800359e+02	6.803136e+03	0.000000e+00
1.77827941000e+05	6.801012e+03	-1.778141e+02	6.801012e+03	0.000000e+00
1.88364909000e+05	6.797983e+03	-1.751577e+02	6.797983e+03	0.000000e+00
1.99526231000e+05	6.796013e+03	-1.730474e+02	6.796013e+03	0.000000e+00
2.11348904000e+05	6.794225e+03	-1.717243e+02	6.794225e+03	0.000000e+00
2.23872114000e+05	6.791660e+03	-1.699962e+02	6.791660e+03	0.000000e+00
2.37137371000e+05	6.789218e+03	-1.687600e+02	6.789218e+03	0.000000e+00
2.51188643000e+05	6.786909e+03	-1.675980e+02	6.786909e+03	0.000000e+00
2.66072506000e+05	6.785203e+03	-1.675666e+02	6.785203e+03	0.000000e+00
2.81838293000e+05	6.783059e+03	-1.677916e+02	6.783059e+03	0.000000e+00
2.98538262000e+05	6.781074e+03	-1.684534e+02	6.781074e+03	0.000000e+00
3.16227766000e+05	6.778906e+03	-1.702365e+02	6.778906e+03	0.000000e+00
3.34965439000e+05	6.777184e+03	-1.698287e+02	6.777184e+03	0.000000e+00
3.54813389000e+05	6.775306e+03	-1.719995e+02	6.775306e+03	0.000000e+00
3.75837404000e+05	6.772986e+03	-1.743843e+02	6.772986e+03	0.000000e+00
3.98107171000e+05	6.771125e+03	-1.765820e+02	6.771125e+03	0.000000e+00
4.21696503000e+05	6.768932e+03	-1.806527e+02	6.768932e+03	0.000000e+00
4.46683592000e+05	6.767259e+03	-1.844510e+02	6.767259e+03	0.000000e+00
4.73151259000e+05	6.765181e+03	-1.880411e+02	6.765181e+03	0.000000e+00
5.01187234000e+05	6.763487e+03	-1.916283e+02	6.763487e+03	0.000000e+00
5.30884444000e+05	6.761487e+03	-1.971148e+02	6.761487e+03	0.000000e+00
5.62341325000e+05	6.759619e+03	-2.028302e+02	6.759619e+03	0.000000e+00
5.95662144000e+05	6.757745e+03	-2.087191e+02	6.757745e+03	0.000000e+00
6.30957344000e+05	6.756074e+03	-2.149371e+02	6.756074e+03	0.000000e+00
6.68343918000e+05	6.753770e+03	-2.231634e+02	6.753770e+03	0.000000e+00
7.07945784000e+05	6.751839e+03	-2.297490e+02	6.751839e+03	0.000000e+00
7.49894209000e+05	6.749801e+03	-2.373769e+02	6.749801e+03	0.000000e+00
7.94328235000e+05	6.747645e+03	-2.471355e+02	6.747645e+03	0.000000e+00
8.41395142000e+05	6.745513e+03	-2.566538e+02	6.745513e+03	0.000000e+00
8.91250938000e+05	6.743551e+03	-2.676193e+02	6.743551e+03	0.000000e+00
9.44060876000e+05	6.741035e+03	-2.789192e+02	6.741035e+03	0.000000e+00
1.00000000000e+06	6.738631e+03	-2.904227e+02	6.738631e+03	0.000000e+00
1.05925372500e+06	6.736042e+03	-3.036879e+02	6.736042e+03	0.000000e+00
1.12201845400e+06	6.731745e+03	-3.163384e+02	6.731745e+03	0.000000e+00
1.18850222700e+06	6.728894e+03	-3.309882e+02	6.728894e+03	0.000000e+00
1.25892541200e+06	6.725895e+03	-3.467692e+02	6.725895e+03	0.000000e+00
1.33352143200e+06	6.722424e+03	-3.635984e+02	6.722424e+03	0.000000e+00
1.41253754500e+06	6.719160e+03	-3.802513e+02	6.719160e+03	0.000000e+00
1.49623565600e+06	6.715368e+03	-3.983962e+02	6.715368e+03	0.000000e+00
1.58489319200e+06	6.711090e+03	-4.180594e+02	6.711090e+03	0.000000e+00
1.67880401800e+06	6.706729e+03	-4.396509e+02	6.706729e+03	0.000000e+00
1.77827941000e+06	6.701958e+03	-4.617383e+02	6.701958e+03	0.000000e+00
1.88364908900e+06	6.696989e+03	-4.854305e+02	6.696989e+03	0.000000e+00
1.99526231500e+06	6.691545e+03	-5.099897e+02	6.691545e+03	0.000000e+00
2.11348904000e+06	6.685652e+03	-5.364988e+02	6.685652e+03	0.000000e+00
2.23872113900e+06	6.679254e+03	-5.645868e+02	6.679254e+03	0.000000e+00
2.37137370600e+06	6.672258e+03	-5.934454e+02	6.672258e+03	0.000000e+00
2.51188643200e+06	6.664212e+03	-6.242599e+02	6.664212e+03	0.000000e+00
2.66072506000e+06	6.655935e+03	-6.573578e+02	6.655935e+03	0.000000e+00
2.81838293100e+06	6.646604e+03	-6.921544e+02	6.646604e+03	0.000000e+00
2.98538261900e+06	6.637036e+03	-7.287417e+02	6.637036e+03	0.000000e+00
3.16227766000e+06	6.625171e+03	-7.676669e+02	6.625171e+03	0.000000e+00
3.34965439200e+06	6.613094e+03	-8.079868e+02	6.613094e+03	0.000000e+00
3.54813389200e+06	6.599817e+03	-8.506735e+02	6.599817e+03	0.000000e+00
3.75837404300e+06	6.584554e+03	-8.962056e+02	6.584554e+03	0.000000e+00
3.98107170600e+06	6.568726e+03	-9.434740e+02	6.568726e+03	0.000000e+00
4.21696503400e+06	6.550532e+03	-9.930842e+02	6.550532e+03	0.000000e+00
4.46683592200e+06	6.531178e+03	-1.045400e+03	6.531178e+03	0.000000e+00
4.73151259000e+06	6.509569e+03	-1.100207e+03	6.509569e+03	0.000000e+00
5.01187233600e+06	6.485551e+03	-1.157289e+03	6.485551e+03	0.000000e+00
5.30884444200e+06	6.459327e+03	-1.217327e+03	6.459327e+03	0.000000e+00
5.62341325200e+06	6.429882e+03	-1.279978e+03	6.429882e+03	0.000000e+00
5.95662143500e+06	6.398461e+03	-1.345351e+03	6.398461e+03	0.000000e+00
6.30957344500e+06	6.363046e+03	-1.413678e+03	6.363046e+03	0.000000e+00
6.68343917600e+06	6.324568e+03	-1.483351e+03	6.324568e+03	0.000000e+00
7.07945784400e+06	6.282677e+03	-1.556256e+03	6.282677e+03	0.000000e+00
7.49894209300e+06	6.236916e+03	-1.631594e+03	6.236916e+03	0.000000e+00
7.94328234700e+06	6.188172e+03	-1.709454e+03	6.188172e+03	0.000000e+00
8.41395141600e+06	6.134993e+03	-1.790318e+03	6.134993e+03	0.000000e+00
8.91250938100e+06	6.079240e+03	-1.875980e+03	6.079240e+03	0.000000e+00
9.44060876300e+06	6.019311e+03	-1.967419e+03	6.019311e+03	0.000000e+00
1.00000000000e+07	5.939679e+03	-2.075753e+03	5.939679e+03	0.000000e+00
1.05925372520e+07	5.839530e+03	-2.161859e+03	5.839530e+03	0.000000e+00
1.12201845430e+07	5.748200e+03	-2.242469e+03	5.748200e+03	0.000000e+00
1.18850222740e+07	5.651775e+03	-2.325785e+03	5.651775e+03	0.000000e+00
1.25892541180e+07	5.549716e+03	-2.410544e+03	5.549716e+03	0.000000e+00
1.33352143220e+07	5.439205e+03	-2.495640e+03	5.439205e+03	0.000000e+00
1.41253754460e+07	5.321090e+03	-2.578260e+03	5.321090e+03	0.000000e+00
1.49623565610e+07	5.193869e+03	-2.659377e+03	5.193869e+03	0.000000e+00
1.58489319250e+07	5.181263e+03	-2.698057e+03	5.181263e+03	0.000000e+00
1.67880401810e+07	5.048521e+03	-2.774187e+03	5.048521e+03	0.000000e+00
1.77827941000e+07	4.908676e+03	-2.845916e+03	4.908676e+03	0.000000e+00
1.88364908950e+07	4.762425e+03	-2.911823e+03	4.762425e+03	0.000000e+00
1.99526231500e+07	4.609203e+03	-2.972599e+03	4.609203e+03	0.000000e+00
2.11348903980e+07	4.449785e+03	-3.022129e+03	4.449785e+03	0.000000e+00
