4294A REV1.11
"DATE: Apr 30 2017"


"MEASURE PARAMETER: IMPEDANCE RESISTANCE - REACTANCE"
"ADAPTER: NONE"
"SWEEP TYPE: LOG FREQ"
"NUMBER of POINTS: 201"
"POINT DELAY TIME:  0 Sec"
"SWEEP DELAY TIME:  0 Sec"
"OSC LEVEL:  500 mVolt"
"DC BIAS: OFF"
"BW: 1"
"SWEEP AVERAGING: 8"
"POINT AVERAGING: 4"


"TRACE: A"
"FORMAT: LINEAR"

"Frequency"	"Data Real"	"Data Imag"	"Data Trace Real"	"Data Trace Imag"
1.00000000000e+03	8.360598e+03	-6.540074e+03	8.360598e+03	0.000000e+00
1.05925400000e+03	8.302727e+03	-6.210129e+03	8.302727e+03	0.000000e+00
1.12201800000e+03	8.248094e+03	-5.911557e+03	8.248094e+03	0.000000e+00
1.18850200000e+03	8.197275e+03	-5.629919e+03	8.197275e+03	0.000000e+00
1.25892500000e+03	8.147382e+03	-5.364507e+03	8.147382e+03	0.000000e+00
1.33352100000e+03	8.100678e+03	-5.112052e+03	8.100678e+03	0.000000e+00
1.41253800000e+03	8.055509e+03	-4.872317e+03	8.055509e+03	0.000000e+00
1.49623600000e+03	8.013333e+03	-4.643482e+03	8.013333e+03	0.000000e+00
1.58489300000e+03	7.972864e+03	-4.427064e+03	7.972864e+03	0.000000e+00
1.67880400000e+03	7.934726e+03	-4.219670e+03	7.934726e+03	0.000000e+00
1.77827900000e+03	7.898258e+03	-4.023156e+03	7.898258e+03	0.000000e+00
1.88364900000e+03	7.863225e+03	-3.836146e+03	7.863225e+03	0.000000e+00
1.99526200000e+03	7.829439e+03	-3.657122e+03	7.829439e+03	0.000000e+00
2.11348900000e+03	7.797170e+03	-3.487603e+03	7.797170e+03	0.000000e+00
2.23872100000e+03	7.766461e+03	-3.325665e+03	7.766461e+03	0.000000e+00
2.37137400000e+03	7.737869e+03	-3.172930e+03	7.737869e+03	0.000000e+00
2.51188600000e+03	7.709568e+03	-3.026123e+03	7.709568e+03	0.000000e+00
2.66072500000e+03	7.682322e+03	-2.887312e+03	7.682322e+03	0.000000e+00
2.81838300000e+03	7.656218e+03	-2.754711e+03	7.656218e+03	0.000000e+00
2.98538300000e+03	7.632022e+03	-2.628286e+03	7.632022e+03	0.000000e+00
3.16227800000e+03	7.606121e+03	-2.507779e+03	7.606121e+03	0.000000e+00
3.34965400000e+03	7.583735e+03	-2.394258e+03	7.583735e+03	0.000000e+00
3.54813400000e+03	7.561618e+03	-2.286317e+03	7.561618e+03	0.000000e+00
3.75837400000e+03	7.540512e+03	-2.183521e+03	7.540512e+03	0.000000e+00
3.98107200000e+03	7.519274e+03	-2.086854e+03	7.519274e+03	0.000000e+00
4.21696500000e+03	7.499239e+03	-1.993819e+03	7.499239e+03	0.000000e+00
4.46683600000e+03	7.479851e+03	-1.905252e+03	7.479851e+03	0.000000e+00
4.73151300000e+03	7.459845e+03	-1.822751e+03	7.459845e+03	0.000000e+00
5.01187200000e+03	7.440938e+03	-1.743918e+03	7.440938e+03	0.000000e+00
5.30884400000e+03	7.421780e+03	-1.668237e+03	7.421780e+03	0.000000e+00
5.62341300000e+03	7.403686e+03	-1.596952e+03	7.403686e+03	0.000000e+00
5.95662100000e+03	7.385840e+03	-1.529674e+03	7.385840e+03	0.000000e+00
6.30957300000e+03	7.369889e+03	-1.465361e+03	7.369889e+03	0.000000e+00
6.68343900000e+03	7.350099e+03	-1.405281e+03	7.350099e+03	0.000000e+00
7.07945800000e+03	7.332894e+03	-1.347738e+03	7.332894e+03	0.000000e+00
7.49894200000e+03	7.317016e+03	-1.294009e+03	7.317016e+03	0.000000e+00
7.94328200000e+03	7.298809e+03	-1.241078e+03	7.298809e+03	0.000000e+00
8.41395100000e+03	7.283559e+03	-1.191649e+03	7.283559e+03	0.000000e+00
8.91250900000e+03	7.265863e+03	-1.144491e+03	7.265863e+03	0.000000e+00
9.44060900000e+03	7.248726e+03	-1.098441e+03	7.248726e+03	0.000000e+00
1.00000000000e+04	7.233189e+03	-1.055945e+03	7.233189e+03	0.000000e+00
1.05925370000e+04	7.215593e+03	-1.015464e+03	7.215593e+03	0.000000e+00
1.12201850000e+04	7.199640e+03	-9.753986e+02	7.199640e+03	0.000000e+00
1.18850220000e+04	7.183101e+03	-9.388505e+02	7.183101e+03	0.000000e+00
1.25892540000e+04	7.167358e+03	-9.021477e+02	7.167358e+03	0.000000e+00
1.33352140000e+04	7.153256e+03	-8.687551e+02	7.153256e+03	0.000000e+00
1.41253750000e+04	7.137573e+03	-8.363687e+02	7.137573e+03	0.000000e+00
1.49623570000e+04	7.123407e+03	-8.025770e+02	7.123407e+03	0.000000e+00
1.58489320000e+04	7.107943e+03	-7.730834e+02	7.107943e+03	0.000000e+00
1.67880400000e+04	7.092535e+03	-7.452245e+02	7.092535e+03	0.000000e+00
1.77827940000e+04	7.079421e+03	-7.163629e+02	7.079421e+03	0.000000e+00
1.88364910000e+04	7.066541e+03	-6.901001e+02	7.066541e+03	0.000000e+00
