4294A REV1.11
"DATE: Apr 30 2017"


"MEASURE PARAMETER: IMPEDANCE RESISTANCE - REACTANCE"
"ADAPTER: NONE"
"SWEEP TYPE: LOG FREQ"
"NUMBER of POINTS: 201"
"POINT DELAY TIME:  0 Sec"
"SWEEP DELAY TIME:  0 Sec"
"OSC LEVEL:  500 mVolt"
"DC BIAS: OFF"
"BW: 1"
"SWEEP AVERAGING: 8"
"POINT AVERAGING: 4"


"TRACE: A"
"FORMAT: LINEAR"

"Frequency"	"Data Real"	"Data Imag"	"Data Trace Real"	"Data Trace Imag"
1.00000000000e+03	8.326201e+03	-6.476860e+03	8.326201e+03	0.000000e+00
1.05925400000e+03	8.270176e+03	-6.148711e+03	8.270176e+03	0.000000e+00
1.12201800000e+03	8.218121e+03	-5.849846e+03	8.218121e+03	0.000000e+00
1.18850200000e+03	8.168612e+03	-5.570562e+03	8.168612e+03	0.000000e+00
1.25892500000e+03	8.121190e+03	-5.306745e+03	8.121190e+03	0.000000e+00
1.33352100000e+03	8.075881e+03	-5.056503e+03	8.075881e+03	0.000000e+00
1.41253800000e+03	8.032318e+03	-4.818636e+03	8.032318e+03	0.000000e+00
1.49623600000e+03	7.990993e+03	-4.591929e+03	7.990993e+03	0.000000e+00
1.58489300000e+03	7.952008e+03	-4.377156e+03	7.952008e+03	0.000000e+00
1.67880400000e+03	7.914917e+03	-4.172478e+03	7.914917e+03	0.000000e+00
1.77827900000e+03	7.879687e+03	-3.978482e+03	7.879687e+03	0.000000e+00
1.88364900000e+03	7.845394e+03	-3.792515e+03	7.845394e+03	0.000000e+00
1.99526200000e+03	7.812843e+03	-3.615841e+03	7.812843e+03	0.000000e+00
2.11348900000e+03	7.780750e+03	-3.448040e+03	7.780750e+03	0.000000e+00
2.23872100000e+03	7.751007e+03	-3.288557e+03	7.751007e+03	0.000000e+00
2.37137400000e+03	7.722380e+03	-3.136909e+03	7.722380e+03	0.000000e+00
2.51188600000e+03	7.695253e+03	-2.992238e+03	7.695253e+03	0.000000e+00
2.66072500000e+03	7.668645e+03	-2.854887e+03	7.668645e+03	0.000000e+00
2.81838300000e+03	7.643006e+03	-2.723800e+03	7.643006e+03	0.000000e+00
2.98538300000e+03	7.618522e+03	-2.599152e+03	7.618522e+03	0.000000e+00
3.16227800000e+03	7.594712e+03	-2.480822e+03	7.594712e+03	0.000000e+00
3.34965400000e+03	7.571657e+03	-2.367997e+03	7.571657e+03	0.000000e+00
3.54813400000e+03	7.550262e+03	-2.261657e+03	7.550262e+03	0.000000e+00
3.75837400000e+03	7.528664e+03	-2.160153e+03	7.528664e+03	0.000000e+00
3.98107200000e+03	7.507484e+03	-2.063637e+03	7.507484e+03	0.000000e+00
4.21696500000e+03	7.487046e+03	-1.973818e+03	7.487046e+03	0.000000e+00
4.46683600000e+03	7.467070e+03	-1.885602e+03	7.467070e+03	0.000000e+00
4.73151300000e+03	7.448679e+03	-1.803377e+03	7.448679e+03	0.000000e+00
5.01187200000e+03	7.429736e+03	-1.726232e+03	7.429736e+03	0.000000e+00
5.30884400000e+03	7.411902e+03	-1.651367e+03	7.411902e+03	0.000000e+00
5.62341300000e+03	7.393688e+03	-1.581118e+03	7.393688e+03	0.000000e+00
5.95662100000e+03	7.375014e+03	-1.514253e+03	7.375014e+03	0.000000e+00
6.30957300000e+03	7.358353e+03	-1.452345e+03	7.358353e+03	0.000000e+00
6.68343900000e+03	7.339396e+03	-1.390767e+03	7.339396e+03	0.000000e+00
7.07945800000e+03	7.321111e+03	-1.335771e+03	7.321111e+03	0.000000e+00
7.49894200000e+03	7.306896e+03	-1.280961e+03	7.306896e+03	0.000000e+00
7.94328200000e+03	7.287817e+03	-1.227584e+03	7.287817e+03	0.000000e+00
8.41395100000e+03	7.271447e+03	-1.179503e+03	7.271447e+03	0.000000e+00
8.91250900000e+03	7.254691e+03	-1.132858e+03	7.254691e+03	0.000000e+00
9.44060900000e+03	7.239467e+03	-1.088801e+03	7.239467e+03	0.000000e+00
1.00000000000e+04	7.222495e+03	-1.045181e+03	7.222495e+03	0.000000e+00
1.05925370000e+04	7.205977e+03	-1.005727e+03	7.205977e+03	0.000000e+00
