4294A REV1.11
"DATE: Apr 30 2017"


"MEASURE PARAMETER: IMPEDANCE RESISTANCE - REACTANCE"
"ADAPTER: NONE"
"SWEEP TYPE: LOG FREQ"
"NUMBER of POINTS: 201"
"POINT DELAY TIME:  0 Sec"
"SWEEP DELAY TIME:  0 Sec"
"OSC LEVEL:  500 mVolt"
"DC BIAS: OFF"
"BW: 1"
"SWEEP AVERAGING: 8"
"POINT AVERAGING: 4"


"TRACE: A"
"FORMAT: LINEAR"

"Frequency"	"Data Real"	"Data Imag"	"Data Trace Real"	"Data Trace Imag"
1.00000000000e+03	8.278230e+03	-6.522856e+03	8.278230e+03	0.000000e+00
1.05925400000e+03	8.223707e+03	-6.190238e+03	8.223707e+03	0.000000e+00
1.12201800000e+03	8.172385e+03	-5.888454e+03	8.172385e+03	0.000000e+00
1.18850200000e+03	8.124203e+03	-5.605679e+03	8.124203e+03	0.000000e+00
1.25892500000e+03	8.077964e+03	-5.339286e+03	8.077964e+03	0.000000e+00
1.33352100000e+03	8.033400e+03	-5.086165e+03	8.033400e+03	0.000000e+00
1.41253800000e+03	7.991759e+03	-4.845343e+03	7.991759e+03	0.000000e+00
1.49623600000e+03	7.950859e+03	-4.616354e+03	7.950859e+03	0.000000e+00
1.58489300000e+03	7.913459e+03	-4.400471e+03	7.913459e+03	0.000000e+00
1.67880400000e+03	7.876055e+03	-4.193990e+03	7.876055e+03	0.000000e+00
1.77827900000e+03	7.842608e+03	-3.996795e+03	7.842608e+03	0.000000e+00
1.88364900000e+03	7.809140e+03	-3.810208e+03	7.809140e+03	0.000000e+00
1.99526200000e+03	7.776816e+03	-3.632410e+03	7.776816e+03	0.000000e+00
2.11348900000e+03	7.745832e+03	-3.463117e+03	7.745832e+03	0.000000e+00
2.23872100000e+03	7.717072e+03	-3.301484e+03	7.717072e+03	0.000000e+00
2.37137400000e+03	7.688977e+03	-3.148444e+03	7.688977e+03	0.000000e+00
2.51188600000e+03	7.661873e+03	-3.002969e+03	7.661873e+03	0.000000e+00
2.66072500000e+03	7.635945e+03	-2.864740e+03	7.635945e+03	0.000000e+00
2.81838300000e+03	7.610594e+03	-2.733783e+03	7.610594e+03	0.000000e+00
2.98538300000e+03	7.587553e+03	-2.608276e+03	7.587553e+03	0.000000e+00
3.16227800000e+03	7.563972e+03	-2.488752e+03	7.563972e+03	0.000000e+00
3.34965400000e+03	7.541813e+03	-2.374825e+03	7.541813e+03	0.000000e+00
3.54813400000e+03	7.519028e+03	-2.267406e+03	7.519028e+03	0.000000e+00
3.75837400000e+03	7.498580e+03	-2.164839e+03	7.498580e+03	0.000000e+00
3.98107200000e+03	7.478419e+03	-2.069485e+03	7.478419e+03	0.000000e+00
4.21696500000e+03	7.458092e+03	-1.977601e+03	7.458092e+03	0.000000e+00
4.46683600000e+03	7.438708e+03	-1.890150e+03	7.438708e+03	0.000000e+00
4.73151300000e+03	7.420521e+03	-1.807820e+03	7.420521e+03	0.000000e+00
5.01187200000e+03	7.401287e+03	-1.729125e+03	7.401287e+03	0.000000e+00
5.30884400000e+03	7.383841e+03	-1.654391e+03	7.383841e+03	0.000000e+00
5.62341300000e+03	7.365944e+03	-1.584823e+03	7.365944e+03	0.000000e+00
5.95662100000e+03	7.347941e+03	-1.518660e+03	7.347941e+03	0.000000e+00
6.30957300000e+03	7.331126e+03	-1.455831e+03	7.331126e+03	0.000000e+00
6.68343900000e+03	7.312582e+03	-1.393874e+03	7.312582e+03	0.000000e+00
7.07945800000e+03	7.295463e+03	-1.335339e+03	7.295463e+03	0.000000e+00
7.49894200000e+03	7.279630e+03	-1.283017e+03	7.279630e+03	0.000000e+00
7.94328200000e+03	7.261636e+03	-1.230520e+03	7.261636e+03	0.000000e+00
8.41395100000e+03	7.245519e+03	-1.181549e+03	7.245519e+03	0.000000e+00
8.91250900000e+03	7.228766e+03	-1.134818e+03	7.228766e+03	0.000000e+00
9.44060900000e+03	7.212789e+03	-1.091045e+03	7.212789e+03	0.000000e+00
1.00000000000e+04	7.197172e+03	-1.047193e+03	7.197172e+03	0.000000e+00
1.05925370000e+04	7.179837e+03	-1.007899e+03	7.179837e+03	0.000000e+00
1.12201850000e+04	7.163465e+03	-9.676891e+02	7.163465e+03	0.000000e+00
1.18850220000e+04	7.147154e+03	-9.326946e+02	7.147154e+03	0.000000e+00
1.25892540000e+04	7.132412e+03	-8.955507e+02	7.132412e+03	0.000000e+00
1.33352140000e+04	7.116216e+03	-8.626698e+02	7.116216e+03	0.000000e+00
1.41253750000e+04	7.101646e+03	-8.296497e+02	7.101646e+03	0.000000e+00
1.49623570000e+04	7.087805e+03	-7.972950e+02	7.087805e+03	0.000000e+00
1.58489320000e+04	7.071747e+03	-7.674900e+02	7.071747e+03	0.000000e+00
1.67880400000e+04	7.056354e+03	-7.402694e+02	7.056354e+03	0.000000e+00
1.77827940000e+04	7.044303e+03	-7.116736e+02	7.044303e+03	0.000000e+00
1.88364910000e+04	7.030845e+03	-6.830226e+02	7.030845e+03	0.000000e+00
1.99526230000e+04	7.017233e+03	-6.579043e+02	7.017233e+03	0.000000e+00
2.11348900000e+04	7.004471e+03	-6.328767e+02	7.004471e+03	0.000000e+00
2.23872110000e+04	6.990964e+03	-6.082722e+02	6.990964e+03	0.000000e+00
2.37137370000e+04	6.978510e+03	-5.852479e+02	6.978510e+03	0.000000e+00
2.51188640000e+04	6.968083e+03	-5.634883e+02	6.968083e+03	0.000000e+00
2.66072510000e+04	6.956604e+03	-5.398706e+02	6.956604e+03	0.000000e+00
2.81838290000e+04	6.944983e+03	-5.201687e+02	6.944983e+03	0.000000e+00
2.98538260000e+04	6.935858e+03	-5.001611e+02	6.935858e+03	0.000000e+00
3.16227770000e+04	6.925287e+03	-4.813268e+02	6.925287e+03	0.000000e+00
3.34965440000e+04	6.915542e+03	-4.621724e+02	6.915542e+03	0.000000e+00
3.54813390000e+04	6.907178e+03	-4.427674e+02	6.907178e+03	0.000000e+00
3.75837400000e+04	6.898023e+03	-4.263882e+02	6.898023e+03	0.000000e+00
3.98107170000e+04	6.889627e+03	-4.100174e+02	6.889627e+03	0.000000e+00
4.21696500000e+04	6.882479e+03	-3.944088e+02	6.882479e+03	0.000000e+00
4.46683590000e+04	6.874820e+03	-3.785151e+02	6.874820e+03	0.000000e+00
4.73151260000e+04	6.867134e+03	-3.636332e+02	6.867134e+03	0.000000e+00
5.01187230000e+04	6.860799e+03	-3.492709e+02	6.860799e+03	0.000000e+00
5.30884440000e+04	6.854510e+03	-3.368943e+02	6.854510e+03	0.000000e+00
5.62341330000e+04	6.847902e+03	-3.244191e+02	6.847902e+03	0.000000e+00
5.95662140000e+04	6.842646e+03	-3.109908e+02	6.842646e+03	0.000000e+00
6.30957340000e+04	6.836440e+03	-2.995251e+02	6.836440e+03	0.000000e+00
6.68343920000e+04	6.831717e+03	-2.891167e+02	6.831717e+03	0.000000e+00
7.07945780000e+04	6.826930e+03	-2.784868e+02	6.826930e+03	0.000000e+00
7.49894210000e+04	6.822226e+03	-2.683014e+02	6.822226e+03	0.000000e+00
7.94328230000e+04	6.817524e+03	-2.592695e+02	6.817524e+03	0.000000e+00
8.41395140000e+04	6.813238e+03	-2.487900e+02	6.813238e+03	0.000000e+00
8.91250940000e+04	6.808847e+03	-2.411445e+02	6.808847e+03	0.000000e+00
9.44060880000e+04	6.805246e+03	-2.335089e+02	6.805246e+03	0.000000e+00
1.00000000000e+05	6.802021e+03	-2.258700e+02	6.802021e+03	0.000000e+00
1.05925373000e+05	6.798011e+03	-2.197013e+02	6.798011e+03	0.000000e+00
1.12201845000e+05	6.794483e+03	-2.133771e+02	6.794483e+03	0.000000e+00
1.18850223000e+05	6.791375e+03	-2.071827e+02	6.791375e+03	0.000000e+00
1.25892541000e+05	6.788388e+03	-2.012155e+02	6.788388e+03	0.000000e+00
1.33352143000e+05	6.784768e+03	-1.962446e+02	6.784768e+03	0.000000e+00
1.41253754000e+05	6.782179e+03	-1.917098e+02	6.782179e+03	0.000000e+00
1.49623566000e+05	6.779187e+03	-1.880901e+02	6.779187e+03	0.000000e+00
1.58489319000e+05	6.776958e+03	-1.838121e+02	6.776958e+03	0.000000e+00
1.67880402000e+05	6.774496e+03	-1.791729e+02	6.774496e+03	0.000000e+00
1.77827941000e+05	6.771671e+03	-1.761839e+02	6.771671e+03	0.000000e+00
1.88364909000e+05	6.769193e+03	-1.730038e+02	6.769193e+03	0.000000e+00
1.99526231000e+05	6.767208e+03	-1.716672e+02	6.767208e+03	0.000000e+00
2.11348904000e+05	6.765607e+03	-1.692526e+02	6.765607e+03	0.000000e+00
2.23872114000e+05	6.763064e+03	-1.677810e+02	6.763064e+03	0.000000e+00
2.37137371000e+05	6.760895e+03	-1.667943e+02	6.760895e+03	0.000000e+00
2.51188643000e+05	6.758765e+03	-1.650104e+02	6.758765e+03	0.000000e+00
2.66072506000e+05	6.756947e+03	-1.654458e+02	6.756947e+03	0.000000e+00
2.81838293000e+05	6.754559e+03	-1.657176e+02	6.754559e+03	0.000000e+00
2.98538262000e+05	6.752710e+03	-1.665578e+02	6.752710e+03	0.000000e+00
3.16227766000e+05	6.750822e+03	-1.663684e+02	6.750822e+03	0.000000e+00
3.34965439000e+05	6.749303e+03	-1.675628e+02	6.749303e+03	0.000000e+00
3.54813389000e+05	6.747432e+03	-1.691487e+02	6.747432e+03	0.000000e+00
3.75837404000e+05	6.745286e+03	-1.712358e+02	6.745286e+03	0.000000e+00
3.98107171000e+05	6.743801e+03	-1.740081e+02	6.743801e+03	0.000000e+00
4.21696503000e+05	6.742236e+03	-1.767359e+02	6.742236e+03	0.000000e+00
4.46683592000e+05	6.740239e+03	-1.812082e+02	6.740239e+03	0.000000e+00
4.73151259000e+05	6.738895e+03	-1.843027e+02	6.738895e+03	0.000000e+00
5.01187234000e+05	6.736874e+03	-1.873111e+02	6.736874e+03	0.000000e+00
5.30884444000e+05	6.735030e+03	-1.926963e+02	6.735030e+03	0.000000e+00
5.62341325000e+05	6.733186e+03	-1.978797e+02	6.733186e+03	0.000000e+00
5.95662144000e+05	6.730998e+03	-2.034740e+02	6.730998e+03	0.000000e+00
6.30957344000e+05	6.729406e+03	-2.107449e+02	6.729406e+03	0.000000e+00
6.68343918000e+05	6.727590e+03	-2.179415e+02	6.727590e+03	0.000000e+00
7.07945784000e+05	6.725930e+03	-2.246484e+02	6.725930e+03	0.000000e+00
7.49894209000e+05	6.723985e+03	-2.325843e+02	6.723985e+03	0.000000e+00
7.94328235000e+05	6.722191e+03	-2.417216e+02	6.722191e+03	0.000000e+00
8.41395142000e+05	6.720282e+03	-2.511514e+02	6.720282e+03	0.000000e+00
8.91250938000e+05	6.718158e+03	-2.620563e+02	6.718158e+03	0.000000e+00
9.44060876000e+05	6.716302e+03	-2.732236e+02	6.716302e+03	0.000000e+00
1.00000000000e+06	6.714252e+03	-2.841169e+02	6.714252e+03	0.000000e+00
1.05925372500e+06	6.711649e+03	-2.976033e+02	6.711649e+03	0.000000e+00
1.12201845400e+06	6.707151e+03	-3.104144e+02	6.707151e+03	0.000000e+00
1.18850222700e+06	6.704778e+03	-3.250498e+02	6.704778e+03	0.000000e+00
1.25892541200e+06	6.701562e+03	-3.393252e+02	6.701562e+03	0.000000e+00
1.33352143200e+06	6.698689e+03	-3.564994e+02	6.698689e+03	0.000000e+00
1.41253754500e+06	6.695418e+03	-3.736236e+02	6.695418e+03	0.000000e+00
1.49623565600e+06	6.691930e+03	-3.911403e+02	6.691930e+03	0.000000e+00
1.58489319200e+06	6.687959e+03	-4.113976e+02	6.687959e+03	0.000000e+00
