4294A REV1.11
"DATE: Apr 30 2017"


"MEASURE PARAMETER: IMPEDANCE RESISTANCE - REACTANCE"
"ADAPTER: NONE"
"SWEEP TYPE: LOG FREQ"
"NUMBER of POINTS: 201"
"POINT DELAY TIME:  0 Sec"
"SWEEP DELAY TIME:  0 Sec"
"OSC LEVEL:  500 mVolt"
"DC BIAS: OFF"
"BW: 1"
"SWEEP AVERAGING: 8"
"POINT AVERAGING: 4"


"TRACE: A"
"FORMAT: LINEAR"

"Frequency"	"Data Real"	"Data Imag"	"Data Trace Real"	"Data Trace Imag"
1.00000000000e+03	8.328895e+03	-6.449144e+03	8.328895e+03	0.000000e+00
1.05925400000e+03	8.272420e+03	-6.121854e+03	8.272420e+03	0.000000e+00
1.12201800000e+03	8.219988e+03	-5.824579e+03	8.219988e+03	0.000000e+00
1.18850200000e+03	8.169259e+03	-5.546488e+03	8.169259e+03	0.000000e+00
1.25892500000e+03	8.121980e+03	-5.284242e+03	8.121980e+03	0.000000e+00
1.33352100000e+03	8.075796e+03	-5.035024e+03	8.075796e+03	0.000000e+00
1.41253800000e+03	8.032579e+03	-4.798373e+03	8.032579e+03	0.000000e+00
1.49623600000e+03	7.990915e+03	-4.572744e+03	7.990915e+03	0.000000e+00
1.58489300000e+03	7.951776e+03	-4.359898e+03	7.951776e+03	0.000000e+00
1.67880400000e+03	7.915096e+03	-4.156020e+03	7.915096e+03	0.000000e+00
1.77827900000e+03	7.878727e+03	-3.961552e+03	7.878727e+03	0.000000e+00
1.88364900000e+03	7.844334e+03	-3.777494e+03	7.844334e+03	0.000000e+00
1.99526200000e+03	7.812034e+03	-3.601988e+03	7.812034e+03	0.000000e+00
2.11348900000e+03	7.780178e+03	-3.435401e+03	7.780178e+03	0.000000e+00
2.23872100000e+03	7.750258e+03	-3.275522e+03	7.750258e+03	0.000000e+00
2.37137400000e+03	7.721176e+03	-3.124712e+03	7.721176e+03	0.000000e+00
2.51188600000e+03	7.694540e+03	-2.980571e+03	7.694540e+03	0.000000e+00
2.66072500000e+03	7.667240e+03	-2.844215e+03	7.667240e+03	0.000000e+00
2.81838300000e+03	7.641129e+03	-2.713975e+03	7.641129e+03	0.000000e+00
2.98538300000e+03	7.616865e+03	-2.590068e+03	7.616865e+03	0.000000e+00
3.16227800000e+03	7.593492e+03	-2.471276e+03	7.593492e+03	0.000000e+00
3.34965400000e+03	7.570791e+03	-2.359387e+03	7.570791e+03	0.000000e+00
3.54813400000e+03	7.548925e+03	-2.253292e+03	7.548925e+03	0.000000e+00
3.75837400000e+03	7.526172e+03	-2.152565e+03	7.526172e+03	0.000000e+00
3.98107200000e+03	7.505411e+03	-2.057058e+03	7.505411e+03	0.000000e+00
4.21696500000e+03	7.486137e+03	-1.966267e+03	7.486137e+03	0.000000e+00
4.46683600000e+03	7.465794e+03	-1.880450e+03	7.465794e+03	0.000000e+00
4.73151300000e+03	7.448324e+03	-1.797250e+03	7.448324e+03	0.000000e+00
5.01187200000e+03	7.428423e+03	-1.720110e+03	7.428423e+03	0.000000e+00
