4294A REV1.11
"DATE: Apr 30 2017"


"MEASURE PARAMETER: IMPEDANCE RESISTANCE - REACTANCE"
"ADAPTER: NONE"
"SWEEP TYPE: LOG FREQ"
"NUMBER of POINTS: 201"
"POINT DELAY TIME:  0 Sec"
"SWEEP DELAY TIME:  0 Sec"
"OSC LEVEL:  500 mVolt"
"DC BIAS: OFF"
"BW: 1"
"SWEEP AVERAGING: 8"
"POINT AVERAGING: 4"


"TRACE: A"
"FORMAT: LINEAR"

"Frequency"	"Data Real"	"Data Imag"	"Data Trace Real"	"Data Trace Imag"
1.00000000000e+03	8.329822e+03	-6.470192e+03	8.329822e+03	0.000000e+00
1.05925400000e+03	8.273990e+03	-6.142195e+03	8.273990e+03	0.000000e+00
1.12201800000e+03	8.220955e+03	-5.844350e+03	8.220955e+03	0.000000e+00
1.18850200000e+03	8.170228e+03	-5.565383e+03	8.170228e+03	0.000000e+00
1.25892500000e+03	8.122388e+03	-5.302413e+03	8.122388e+03	0.000000e+00
1.33352100000e+03	8.077042e+03	-5.052567e+03	8.077042e+03	0.000000e+00
1.41253800000e+03	8.033161e+03	-4.814714e+03	8.033161e+03	0.000000e+00
1.49623600000e+03	7.991600e+03	-4.588504e+03	7.991600e+03	0.000000e+00
1.58489300000e+03	7.951495e+03	-4.374521e+03	7.951495e+03	0.000000e+00
1.67880400000e+03	7.915191e+03	-4.169989e+03	7.915191e+03	0.000000e+00
1.77827900000e+03	7.879055e+03	-3.975119e+03	7.879055e+03	0.000000e+00
1.88364900000e+03	7.845140e+03	-3.789126e+03	7.845140e+03	0.000000e+00
1.99526200000e+03	7.811817e+03	-3.614307e+03	7.811817e+03	0.000000e+00
2.11348900000e+03	7.779612e+03	-3.445873e+03	7.779612e+03	0.000000e+00
2.23872100000e+03	7.749870e+03	-3.286085e+03	7.749870e+03	0.000000e+00
2.37137400000e+03	7.721404e+03	-3.133755e+03	7.721404e+03	0.000000e+00
2.51188600000e+03	7.693781e+03	-2.990284e+03	7.693781e+03	0.000000e+00
2.66072500000e+03	7.666236e+03	-2.853451e+03	7.666236e+03	0.000000e+00
2.81838300000e+03	7.640289e+03	-2.722010e+03	7.640289e+03	0.000000e+00
2.98538300000e+03	7.616385e+03	-2.598234e+03	7.616385e+03	0.000000e+00
3.16227800000e+03	7.591529e+03	-2.478734e+03	7.591529e+03	0.000000e+00
3.34965400000e+03	7.568729e+03	-2.366172e+03	7.568729e+03	0.000000e+00
3.54813400000e+03	7.546638e+03	-2.260754e+03	7.546638e+03	0.000000e+00
3.75837400000e+03	7.525391e+03	-2.159032e+03	7.525391e+03	0.000000e+00
3.98107200000e+03	7.504357e+03	-2.062229e+03	7.504357e+03	0.000000e+00
4.21696500000e+03	7.484377e+03	-1.971038e+03	7.484377e+03	0.000000e+00
4.46683600000e+03	7.465285e+03	-1.884301e+03	7.465285e+03	0.000000e+00
4.73151300000e+03	7.445227e+03	-1.803453e+03	7.445227e+03	0.000000e+00
5.01187200000e+03	7.426682e+03	-1.724679e+03	7.426682e+03	0.000000e+00
5.30884400000e+03	7.407529e+03	-1.650559e+03	7.407529e+03	0.000000e+00
5.62341300000e+03	7.389955e+03	-1.580810e+03	7.389955e+03	0.000000e+00
5.95662100000e+03	7.371713e+03	-1.514849e+03	7.371713e+03	0.000000e+00
6.30957300000e+03	7.355134e+03	-1.451056e+03	7.355134e+03	0.000000e+00
6.68343900000e+03	7.337021e+03	-1.390823e+03	7.337021e+03	0.000000e+00
7.07945800000e+03	7.318619e+03	-1.334016e+03	7.318619e+03	0.000000e+00
7.49894200000e+03	7.302310e+03	-1.279750e+03	7.302310e+03	0.000000e+00
7.94328200000e+03	7.285449e+03	-1.227699e+03	7.285449e+03	0.000000e+00
8.41395100000e+03	7.268865e+03	-1.179704e+03	7.268865e+03	0.000000e+00
8.91250900000e+03	7.251237e+03	-1.132672e+03	7.251237e+03	0.000000e+00
9.44060900000e+03	7.236340e+03	-1.087968e+03	7.236340e+03	0.000000e+00
1.00000000000e+04	7.218859e+03	-1.047315e+03	7.218859e+03	0.000000e+00
1.05925370000e+04	7.202263e+03	-1.005797e+03	7.202263e+03	0.000000e+00
1.12201850000e+04	7.185513e+03	-9.666715e+02	7.185513e+03	0.000000e+00
1.18850220000e+04	7.169781e+03	-9.308127e+02	7.169781e+03	0.000000e+00
1.25892540000e+04	7.156478e+03	-8.951156e+02	7.156478e+03	0.000000e+00
1.33352140000e+04	7.139068e+03	-8.601895e+02	7.139068e+03	0.000000e+00
1.41253750000e+04	7.124699e+03	-8.288677e+02	7.124699e+03	0.000000e+00
1.49623570000e+04	7.108329e+03	-7.970444e+02	7.108329e+03	0.000000e+00
