4294A REV1.11
"DATE: Apr 30 2017"


"MEASURE PARAMETER: IMPEDANCE RESISTANCE - REACTANCE"
"ADAPTER: NONE"
"SWEEP TYPE: LOG FREQ"
"NUMBER of POINTS: 201"
"POINT DELAY TIME:  0 Sec"
"SWEEP DELAY TIME:  0 Sec"
"OSC LEVEL:  500 mVolt"
"DC BIAS: OFF"
"BW: 1"
"SWEEP AVERAGING: 8"
"POINT AVERAGING: 4"


"TRACE: A"
"FORMAT: LINEAR"

"Frequency"	"Data Real"	"Data Imag"	"Data Trace Real"	"Data Trace Imag"
1.00000000000e+03	8.346611e+03	-6.445564e+03	8.346611e+03	0.000000e+00
1.05925400000e+03	8.289898e+03	-6.119278e+03	8.289898e+03	0.000000e+00
1.12201800000e+03	8.237031e+03	-5.823391e+03	8.237031e+03	0.000000e+00
1.18850200000e+03	8.186487e+03	-5.545282e+03	8.186487e+03	0.000000e+00
1.25892500000e+03	8.138737e+03	-5.283351e+03	8.138737e+03	0.000000e+00
1.33352100000e+03	8.093088e+03	-5.034214e+03	8.093088e+03	0.000000e+00
1.41253800000e+03	8.049391e+03	-4.797652e+03	8.049391e+03	0.000000e+00
1.49623600000e+03	8.007260e+03	-4.573140e+03	8.007260e+03	0.000000e+00
1.58489300000e+03	7.967243e+03	-4.359630e+03	7.967243e+03	0.000000e+00
1.67880400000e+03	7.930469e+03	-4.156393e+03	7.930469e+03	0.000000e+00
1.77827900000e+03	7.894374e+03	-3.961667e+03	7.894374e+03	0.000000e+00
1.88364900000e+03	7.860593e+03	-3.778049e+03	7.860593e+03	0.000000e+00
1.99526200000e+03	7.827081e+03	-3.602169e+03	7.827081e+03	0.000000e+00
2.11348900000e+03	7.796021e+03	-3.434701e+03	7.796021e+03	0.000000e+00
2.23872100000e+03	7.765082e+03	-3.276176e+03	7.765082e+03	0.000000e+00
2.37137400000e+03	7.736732e+03	-3.124920e+03	7.736732e+03	0.000000e+00
2.51188600000e+03	7.708601e+03	-2.981440e+03	7.708601e+03	0.000000e+00
2.66072500000e+03	7.681993e+03	-2.844797e+03	7.681993e+03	0.000000e+00
2.81838300000e+03	7.655955e+03	-2.714153e+03	7.655955e+03	0.000000e+00
2.98538300000e+03	7.631873e+03	-2.590753e+03	7.631873e+03	0.000000e+00
3.16227800000e+03	7.606825e+03	-2.471787e+03	7.606825e+03	0.000000e+00
3.34965400000e+03	7.584928e+03	-2.359851e+03	7.584928e+03	0.000000e+00
