4294A REV1.11
"DATE: Apr 30 2017"


"MEASURE PARAMETER: IMPEDANCE RESISTANCE - REACTANCE"
"ADAPTER: NONE"
"SWEEP TYPE: LOG FREQ"
"NUMBER of POINTS: 201"
"POINT DELAY TIME:  0 Sec"
"SWEEP DELAY TIME:  0 Sec"
"OSC LEVEL:  500 mVolt"
"DC BIAS: OFF"
"BW: 1"
"SWEEP AVERAGING: 8"
"POINT AVERAGING: 4"


"TRACE: A"
"FORMAT: LINEAR"

"Frequency"	"Data Real"	"Data Imag"	"Data Trace Real"	"Data Trace Imag"
1.00000000000e+03	8.370559e+03	-6.574249e+03	8.370559e+03	0.000000e+00
1.05925400000e+03	8.313852e+03	-6.242107e+03	8.313852e+03	0.000000e+00
1.12201800000e+03	8.259758e+03	-5.939648e+03	8.259758e+03	0.000000e+00
1.18850200000e+03	8.208660e+03	-5.655444e+03	8.208660e+03	0.000000e+00
1.25892500000e+03	8.159439e+03	-5.387734e+03	8.159439e+03	0.000000e+00
1.33352100000e+03	8.113614e+03	-5.133191e+03	8.113614e+03	0.000000e+00
1.41253800000e+03	8.068753e+03	-4.891474e+03	8.068753e+03	0.000000e+00
1.49623600000e+03	8.026248e+03	-4.661738e+03	8.026248e+03	0.000000e+00
1.58489300000e+03	7.986556e+03	-4.443957e+03	7.986556e+03	0.000000e+00
1.67880400000e+03	7.948297e+03	-4.235295e+03	7.948297e+03	0.000000e+00
1.77827900000e+03	7.911556e+03	-4.037350e+03	7.911556e+03	0.000000e+00
1.88364900000e+03	7.876896e+03	-3.849349e+03	7.876896e+03	0.000000e+00
1.99526200000e+03	7.843274e+03	-3.669816e+03	7.843274e+03	0.000000e+00
2.11348900000e+03	7.811242e+03	-3.498479e+03	7.811242e+03	0.000000e+00
2.23872100000e+03	7.780691e+03	-3.336142e+03	7.780691e+03	0.000000e+00
2.37137400000e+03	7.751411e+03	-3.181910e+03	7.751411e+03	0.000000e+00
2.51188600000e+03	7.723264e+03	-3.036292e+03	7.723264e+03	0.000000e+00
2.66072500000e+03	7.696368e+03	-2.895741e+03	7.696368e+03	0.000000e+00
2.81838300000e+03	7.669452e+03	-2.763843e+03	7.669452e+03	0.000000e+00
2.98538300000e+03	7.644312e+03	-2.636718e+03	7.644312e+03	0.000000e+00
3.16227800000e+03	7.620200e+03	-2.515518e+03	7.620200e+03	0.000000e+00
3.34965400000e+03	7.597289e+03	-2.402316e+03	7.597289e+03	0.000000e+00
3.54813400000e+03	7.574156e+03	-2.292767e+03	7.574156e+03	0.000000e+00
3.75837400000e+03	7.553142e+03	-2.190048e+03	7.553142e+03	0.000000e+00
3.98107200000e+03	7.532133e+03	-2.092232e+03	7.532133e+03	0.000000e+00
4.21696500000e+03	7.512492e+03	-2.001163e+03	7.512492e+03	0.000000e+00
