4294A REV1.11
"DATE: Apr 30 2017"


"MEASURE PARAMETER: IMPEDANCE RESISTANCE - REACTANCE"
"ADAPTER: NONE"
"SWEEP TYPE: LOG FREQ"
"NUMBER of POINTS: 201"
"POINT DELAY TIME:  0 Sec"
"SWEEP DELAY TIME:  0 Sec"
"OSC LEVEL:  500 mVolt"
"DC BIAS: OFF"
"BW: 1"
"SWEEP AVERAGING: 8"
"POINT AVERAGING: 4"


"TRACE: A"
"FORMAT: LINEAR"

"Frequency"	"Data Real"	"Data Imag"	"Data Trace Real"	"Data Trace Imag"
1.00000000000e+03	8.368436e+03	-6.433490e+03	8.368436e+03	0.000000e+00
1.05925400000e+03	8.309371e+03	-6.110316e+03	8.309371e+03	0.000000e+00
1.12201800000e+03	8.254264e+03	-5.815564e+03	8.254264e+03	0.000000e+00
1.18850200000e+03	8.202414e+03	-5.540246e+03	8.202414e+03	0.000000e+00
1.25892500000e+03	8.152292e+03	-5.280301e+03	8.152292e+03	0.000000e+00
1.33352100000e+03	8.105122e+03	-5.032695e+03	8.105122e+03	0.000000e+00
1.41253800000e+03	8.059492e+03	-4.797233e+03	8.059492e+03	0.000000e+00
1.49623600000e+03	8.015907e+03	-4.573479e+03	8.015907e+03	0.000000e+00
1.58489300000e+03	7.975093e+03	-4.361559e+03	7.975093e+03	0.000000e+00
1.67880400000e+03	7.935773e+03	-4.158018e+03	7.935773e+03	0.000000e+00
1.77827900000e+03	7.899514e+03	-3.965090e+03	7.899514e+03	0.000000e+00
1.88364900000e+03	7.863463e+03	-3.781484e+03	7.863463e+03	0.000000e+00
1.99526200000e+03	7.829311e+03	-3.607199e+03	7.829311e+03	0.000000e+00
2.11348900000e+03	7.796343e+03	-3.440029e+03	7.796343e+03	0.000000e+00
2.23872100000e+03	7.765609e+03	-3.281084e+03	7.765609e+03	0.000000e+00
2.37137400000e+03	7.735607e+03	-3.130482e+03	7.735607e+03	0.000000e+00
2.51188600000e+03	7.707592e+03	-2.986819e+03	7.707592e+03	0.000000e+00
2.66072500000e+03	7.679013e+03	-2.850554e+03	7.679013e+03	0.000000e+00
2.81838300000e+03	7.652791e+03	-2.721222e+03	7.652791e+03	0.000000e+00
2.98538300000e+03	7.627149e+03	-2.596786e+03	7.627149e+03	0.000000e+00
3.16227800000e+03	7.602189e+03	-2.478155e+03	7.602189e+03	0.000000e+00
3.34965400000e+03	7.579323e+03	-2.366404e+03	7.579323e+03	0.000000e+00
3.54813400000e+03	7.556822e+03	-2.260590e+03	7.556822e+03	0.000000e+00
3.75837400000e+03	7.533741e+03	-2.158996e+03	7.533741e+03	0.000000e+00
3.98107200000e+03	7.514100e+03	-2.064112e+03	7.514100e+03	0.000000e+00
4.21696500000e+03	7.493138e+03	-1.972729e+03	7.493138e+03	0.000000e+00
4.46683600000e+03	7.472703e+03	-1.885950e+03	7.472703e+03	0.000000e+00
4.73151300000e+03	7.453312e+03	-1.802376e+03	7.453312e+03	0.000000e+00
5.01187200000e+03	7.433583e+03	-1.726011e+03	7.433583e+03	0.000000e+00
5.30884400000e+03	7.414449e+03	-1.651521e+03	7.414449e+03	0.000000e+00
5.62341300000e+03	7.396547e+03	-1.582240e+03	7.396547e+03	0.000000e+00
5.95662100000e+03	7.379144e+03	-1.515744e+03	7.379144e+03	0.000000e+00
6.30957300000e+03	7.359897e+03	-1.453280e+03	7.359897e+03	0.000000e+00
6.68343900000e+03	7.341423e+03	-1.393628e+03	7.341423e+03	0.000000e+00
7.07945800000e+03	7.324340e+03	-1.336722e+03	7.324340e+03	0.000000e+00
7.49894200000e+03	7.308396e+03	-1.282099e+03	7.308396e+03	0.000000e+00
7.94328200000e+03	7.290343e+03	-1.228755e+03	7.290343e+03	0.000000e+00
8.41395100000e+03	7.273797e+03	-1.181002e+03	7.273797e+03	0.000000e+00
8.91250900000e+03	7.257913e+03	-1.134909e+03	7.257913e+03	0.000000e+00
9.44060900000e+03	7.239528e+03	-1.090619e+03	7.239528e+03	0.000000e+00
1.00000000000e+04	7.223483e+03	-1.047216e+03	7.223483e+03	0.000000e+00
1.05925370000e+04	7.206604e+03	-1.006966e+03	7.206604e+03	0.000000e+00
1.12201850000e+04	7.189864e+03	-9.687460e+02	7.189864e+03	0.000000e+00
1.18850220000e+04	7.174579e+03	-9.308783e+02	7.174579e+03	0.000000e+00
1.25892540000e+04	7.158136e+03	-8.956017e+02	7.158136e+03	0.000000e+00
1.33352140000e+04	7.143693e+03	-8.614050e+02	7.143693e+03	0.000000e+00
1.41253750000e+04	7.128433e+03	-8.287075e+02	7.128433e+03	0.000000e+00
1.49623570000e+04	7.114893e+03	-7.965212e+02	7.114893e+03	0.000000e+00
1.58489320000e+04	7.098265e+03	-7.688997e+02	7.098265e+03	0.000000e+00
1.67880400000e+04	7.084560e+03	-7.390092e+02	7.084560e+03	0.000000e+00
1.77827940000e+04	7.069739e+03	-7.102739e+02	7.069739e+03	0.000000e+00
1.88364910000e+04	7.057043e+03	-6.832849e+02	7.057043e+03	0.000000e+00
1.99526230000e+04	7.042807e+03	-6.569402e+02	7.042807e+03	0.000000e+00
2.11348900000e+04	7.030584e+03	-6.329521e+02	7.030584e+03	0.000000e+00
2.23872110000e+04	7.017651e+03	-6.082236e+02	7.017651e+03	0.000000e+00
2.37137370000e+04	7.005110e+03	-5.846423e+02	7.005110e+03	0.000000e+00
2.51188640000e+04	6.993620e+03	-5.635450e+02	6.993620e+03	0.000000e+00
2.66072510000e+04	6.982380e+03	-5.404187e+02	6.982380e+03	0.000000e+00
2.81838290000e+04	6.972463e+03	-5.184819e+02	6.972463e+03	0.000000e+00
2.98538260000e+04	6.962027e+03	-5.003631e+02	6.962027e+03	0.000000e+00
3.16227770000e+04	6.951120e+03	-4.811317e+02	6.951120e+03	0.000000e+00
3.34965440000e+04	6.942221e+03	-4.616552e+02	6.942221e+03	0.000000e+00
3.54813390000e+04	6.932773e+03	-4.447048e+02	6.932773e+03	0.000000e+00
3.75837400000e+04	6.924542e+03	-4.269186e+02	6.924542e+03	0.000000e+00
3.98107170000e+04	6.916337e+03	-4.098199e+02	6.916337e+03	0.000000e+00
4.21696500000e+04	6.908180e+03	-3.945323e+02	6.908180e+03	0.000000e+00
4.46683590000e+04	6.901037e+03	-3.802269e+02	6.901037e+03	0.000000e+00
4.73151260000e+04	6.894146e+03	-3.647506e+02	6.894146e+03	0.000000e+00
5.01187230000e+04	6.887295e+03	-3.503148e+02	6.887295e+03	0.000000e+00
5.30884440000e+04	6.881157e+03	-3.384062e+02	6.881157e+03	0.000000e+00
5.62341330000e+04	6.875070e+03	-3.242739e+02	6.875070e+03	0.000000e+00
5.95662140000e+04	6.868477e+03	-3.122307e+02	6.868477e+03	0.000000e+00
6.30957340000e+04	6.862931e+03	-3.013901e+02	6.862931e+03	0.000000e+00
6.68343920000e+04	6.857654e+03	-2.910481e+02	6.857654e+03	0.000000e+00
7.07945780000e+04	6.853184e+03	-2.802990e+02	6.853184e+03	0.000000e+00
7.49894210000e+04	6.847770e+03	-2.707821e+02	6.847770e+03	0.000000e+00
7.94328230000e+04	6.843670e+03	-2.608757e+02	6.843670e+03	0.000000e+00
8.41395140000e+04	6.839122e+03	-2.511204e+02	6.839122e+03	0.000000e+00
