4294A REV1.11
"DATE: Apr 30 2017"


"MEASURE PARAMETER: IMPEDANCE RESISTANCE - REACTANCE"
"ADAPTER: NONE"
"SWEEP TYPE: LOG FREQ"
"NUMBER of POINTS: 201"
"POINT DELAY TIME:  0 Sec"
"SWEEP DELAY TIME:  0 Sec"
"OSC LEVEL:  500 mVolt"
"DC BIAS: OFF"
"BW: 1"
"SWEEP AVERAGING: 8"
"POINT AVERAGING: 4"


"TRACE: A"
"FORMAT: LINEAR"

"Frequency"	"Data Real"	"Data Imag"	"Data Trace Real"	"Data Trace Imag"
1.00000000000e+03	8.328266e+03	-6.446084e+03	8.328266e+03	0.000000e+00
1.05925400000e+03	8.271676e+03	-6.118640e+03	8.271676e+03	0.000000e+00
1.12201800000e+03	8.218777e+03	-5.821602e+03	8.218777e+03	0.000000e+00
1.18850200000e+03	8.168790e+03	-5.543560e+03	8.168790e+03	0.000000e+00
1.25892500000e+03	8.121149e+03	-5.281218e+03	8.121149e+03	0.000000e+00
1.33352100000e+03	8.075569e+03	-5.032654e+03	8.075569e+03	0.000000e+00
1.41253800000e+03	8.031736e+03	-4.796306e+03	8.031736e+03	0.000000e+00
1.49623600000e+03	7.990239e+03	-4.571230e+03	7.990239e+03	0.000000e+00
1.58489300000e+03	7.950805e+03	-4.357549e+03	7.950805e+03	0.000000e+00
1.67880400000e+03	7.914371e+03	-4.153668e+03	7.914371e+03	0.000000e+00
1.77827900000e+03	7.878407e+03	-3.959866e+03	7.878407e+03	0.000000e+00
1.88364900000e+03	7.844250e+03	-3.776312e+03	7.844250e+03	0.000000e+00
1.99526200000e+03	7.811455e+03	-3.600336e+03	7.811455e+03	0.000000e+00
2.11348900000e+03	7.779817e+03	-3.433183e+03	7.779817e+03	0.000000e+00
2.23872100000e+03	7.750029e+03	-3.274153e+03	7.750029e+03	0.000000e+00
2.37137400000e+03	7.720387e+03	-3.123276e+03	7.720387e+03	0.000000e+00
2.51188600000e+03	7.693502e+03	-2.979986e+03	7.693502e+03	0.000000e+00
2.66072500000e+03	7.666709e+03	-2.844004e+03	7.666709e+03	0.000000e+00
2.81838300000e+03	7.640803e+03	-2.713340e+03	7.640803e+03	0.000000e+00
2.98538300000e+03	7.616527e+03	-2.589543e+03	7.616527e+03	0.000000e+00
3.16227800000e+03	7.592360e+03	-2.470060e+03	7.592360e+03	0.000000e+00
3.34965400000e+03	7.569589e+03	-2.359659e+03	7.569589e+03	0.000000e+00
3.54813400000e+03	7.546611e+03	-2.253312e+03	7.546611e+03	0.000000e+00
3.75837400000e+03	7.525708e+03	-2.152810e+03	7.525708e+03	0.000000e+00
3.98107200000e+03	7.505247e+03	-2.056433e+03	7.505247e+03	0.000000e+00
4.21696500000e+03	7.484757e+03	-1.966111e+03	7.484757e+03	0.000000e+00
4.46683600000e+03	7.465973e+03	-1.879243e+03	7.465973e+03	0.000000e+00
4.73151300000e+03	7.445975e+03	-1.798127e+03	7.445975e+03	0.000000e+00
5.01187200000e+03	7.426874e+03	-1.719979e+03	7.426874e+03	0.000000e+00
5.30884400000e+03	7.408775e+03	-1.645990e+03	7.408775e+03	0.000000e+00
5.62341300000e+03	7.390536e+03	-1.575175e+03	7.390536e+03	0.000000e+00
5.95662100000e+03	7.373068e+03	-1.508603e+03	7.373068e+03	0.000000e+00
6.30957300000e+03	7.355002e+03	-1.447067e+03	7.355002e+03	0.000000e+00
6.68343900000e+03	7.337900e+03	-1.386969e+03	7.337900e+03	0.000000e+00
7.07945800000e+03	7.319438e+03	-1.330256e+03	7.319438e+03	0.000000e+00
7.49894200000e+03	7.302434e+03	-1.276875e+03	7.302434e+03	0.000000e+00
7.94328200000e+03	7.286542e+03	-1.225463e+03	7.286542e+03	0.000000e+00
