4294A REV1.11
"DATE: Apr 30 2017"


"MEASURE PARAMETER: IMPEDANCE RESISTANCE - REACTANCE"
"ADAPTER: NONE"
"SWEEP TYPE: LOG FREQ"
"NUMBER of POINTS: 201"
"POINT DELAY TIME:  0 Sec"
"SWEEP DELAY TIME:  0 Sec"
"OSC LEVEL:  500 mVolt"
"DC BIAS: OFF"
"BW: 1"
"SWEEP AVERAGING: 8"
"POINT AVERAGING: 4"


"TRACE: A"
"FORMAT: LINEAR"

"Frequency"	"Data Real"	"Data Imag"	"Data Trace Real"	"Data Trace Imag"
1.00000000000e+03	8.342992e+03	-6.486610e+03	8.342992e+03	0.000000e+00
1.05925400000e+03	8.285434e+03	-6.159583e+03	8.285434e+03	0.000000e+00
1.12201800000e+03	8.232684e+03	-5.860901e+03	8.232684e+03	0.000000e+00
1.18850200000e+03	8.182511e+03	-5.580789e+03	8.182511e+03	0.000000e+00
1.25892500000e+03	8.134717e+03	-5.316851e+03	8.134717e+03	0.000000e+00
1.33352100000e+03	8.089318e+03	-5.066019e+03	8.089318e+03	0.000000e+00
1.41253800000e+03	8.045188e+03	-4.827712e+03	8.045188e+03	0.000000e+00
1.49623600000e+03	8.003274e+03	-4.600824e+03	8.003274e+03	0.000000e+00
1.58489300000e+03	7.964150e+03	-4.385787e+03	7.964150e+03	0.000000e+00
1.67880400000e+03	7.926795e+03	-4.181010e+03	7.926795e+03	0.000000e+00
1.77827900000e+03	7.891176e+03	-3.985911e+03	7.891176e+03	0.000000e+00
1.88364900000e+03	7.856667e+03	-3.800399e+03	7.856667e+03	0.000000e+00
1.99526200000e+03	7.823317e+03	-3.623259e+03	7.823317e+03	0.000000e+00
2.11348900000e+03	7.791322e+03	-3.454646e+03	7.791322e+03	0.000000e+00
2.23872100000e+03	7.761332e+03	-3.294394e+03	7.761332e+03	0.000000e+00
2.37137400000e+03	7.733004e+03	-3.141626e+03	7.733004e+03	0.000000e+00
2.51188600000e+03	7.704949e+03	-2.997766e+03	7.704949e+03	0.000000e+00
2.66072500000e+03	7.678066e+03	-2.860110e+03	7.678066e+03	0.000000e+00
2.81838300000e+03	7.652176e+03	-2.729404e+03	7.652176e+03	0.000000e+00
2.98538300000e+03	7.627438e+03	-2.604441e+03	7.627438e+03	0.000000e+00
3.16227800000e+03	7.602616e+03	-2.486083e+03	7.602616e+03	0.000000e+00
3.34965400000e+03	7.580023e+03	-2.372792e+03	7.580023e+03	0.000000e+00
3.54813400000e+03	7.558014e+03	-2.266094e+03	7.558014e+03	0.000000e+00
3.75837400000e+03	7.536893e+03	-2.165170e+03	7.536893e+03	0.000000e+00
