4294A REV1.11
"DATE: Apr 30 2017"


"MEASURE PARAMETER: IMPEDANCE RESISTANCE - REACTANCE"
"ADAPTER: NONE"
"SWEEP TYPE: LOG FREQ"
"NUMBER of POINTS: 201"
"POINT DELAY TIME:  0 Sec"
"SWEEP DELAY TIME:  0 Sec"
"OSC LEVEL:  500 mVolt"
"DC BIAS: OFF"
"BW: 1"
"SWEEP AVERAGING: 8"
"POINT AVERAGING: 4"


"TRACE: A"
"FORMAT: LINEAR"

"Frequency"	"Data Real"	"Data Imag"	"Data Trace Real"	"Data Trace Imag"
1.00000000000e+03	8.365943e+03	-6.484143e+03	8.365943e+03	0.000000e+00
1.05925400000e+03	8.306273e+03	-6.159876e+03	8.306273e+03	0.000000e+00
1.12201800000e+03	8.250902e+03	-5.864256e+03	8.250902e+03	0.000000e+00
1.18850200000e+03	8.197439e+03	-5.586717e+03	8.197439e+03	0.000000e+00
1.25892500000e+03	8.147229e+03	-5.325213e+03	8.147229e+03	0.000000e+00
1.33352100000e+03	8.099418e+03	-5.076574e+03	8.099418e+03	0.000000e+00
1.41253800000e+03	8.053777e+03	-4.839078e+03	8.053777e+03	0.000000e+00
1.49623600000e+03	8.009885e+03	-4.613283e+03	8.009885e+03	0.000000e+00
1.58489300000e+03	7.969627e+03	-4.399492e+03	7.969627e+03	0.000000e+00
1.67880400000e+03	7.931455e+03	-4.193326e+03	7.931455e+03	0.000000e+00
1.77827900000e+03	7.893295e+03	-3.998814e+03	7.893295e+03	0.000000e+00
1.88364900000e+03	7.857757e+03	-3.814006e+03	7.857757e+03	0.000000e+00
1.99526200000e+03	7.824043e+03	-3.637172e+03	7.824043e+03	0.000000e+00
2.11348900000e+03	7.791289e+03	-3.468526e+03	7.791289e+03	0.000000e+00
2.23872100000e+03	7.760684e+03	-3.307637e+03	7.760684e+03	0.000000e+00
2.37137400000e+03	7.731432e+03	-3.156047e+03	7.731432e+03	0.000000e+00
2.51188600000e+03	7.702981e+03	-3.010536e+03	7.702981e+03	0.000000e+00
2.66072500000e+03	7.675492e+03	-2.872562e+03	7.675492e+03	0.000000e+00
2.81838300000e+03	7.649444e+03	-2.741859e+03	7.649444e+03	0.000000e+00
2.98538300000e+03	7.624600e+03	-2.616286e+03	7.624600e+03	0.000000e+00
3.16227800000e+03	7.598518e+03	-2.496474e+03	7.598518e+03	0.000000e+00
3.34965400000e+03	7.576140e+03	-2.383772e+03	7.576140e+03	0.000000e+00
3.54813400000e+03	7.554104e+03	-2.276607e+03	7.554104e+03	0.000000e+00
3.75837400000e+03	7.531825e+03	-2.175669e+03	7.531825e+03	0.000000e+00
3.98107200000e+03	7.511405e+03	-2.076732e+03	7.511405e+03	0.000000e+00
4.21696500000e+03	7.490412e+03	-1.985626e+03	7.490412e+03	0.000000e+00
4.46683600000e+03	7.470941e+03	-1.897655e+03	7.470941e+03	0.000000e+00
4.73151300000e+03	7.451446e+03	-1.815985e+03	7.451446e+03	0.000000e+00
5.01187200000e+03	7.431654e+03	-1.737342e+03	7.431654e+03	0.000000e+00
5.30884400000e+03	7.414943e+03	-1.661647e+03	7.414943e+03	0.000000e+00
5.62341300000e+03	7.394582e+03	-1.591515e+03	7.394582e+03	0.000000e+00
5.95662100000e+03	7.377056e+03	-1.525050e+03	7.377056e+03	0.000000e+00
6.30957300000e+03	7.358573e+03	-1.461405e+03	7.358573e+03	0.000000e+00
6.68343900000e+03	7.341132e+03	-1.400753e+03	7.341132e+03	0.000000e+00
7.07945800000e+03	7.323430e+03	-1.343469e+03	7.323430e+03	0.000000e+00
7.49894200000e+03	7.307742e+03	-1.289684e+03	7.307742e+03	0.000000e+00
7.94328200000e+03	7.290725e+03	-1.234865e+03	7.290725e+03	0.000000e+00
8.41395100000e+03	7.273372e+03	-1.187736e+03	7.273372e+03	0.000000e+00
8.91250900000e+03	7.256981e+03	-1.139584e+03	7.256981e+03	0.000000e+00
9.44060900000e+03	7.240278e+03	-1.095890e+03	7.240278e+03	0.000000e+00
1.00000000000e+04	7.222746e+03	-1.050841e+03	7.222746e+03	0.000000e+00
1.05925370000e+04	7.206754e+03	-1.013276e+03	7.206754e+03	0.000000e+00
1.12201850000e+04	7.190248e+03	-9.729310e+02	7.190248e+03	0.000000e+00
1.18850220000e+04	7.173854e+03	-9.358942e+02	7.173854e+03	0.000000e+00
1.25892540000e+04	7.159672e+03	-8.993743e+02	7.159672e+03	0.000000e+00
1.33352140000e+04	7.143318e+03	-8.664795e+02	7.143318e+03	0.000000e+00
1.41253750000e+04	7.127778e+03	-8.336808e+02	7.127778e+03	0.000000e+00
1.49623570000e+04	7.114368e+03	-8.005206e+02	7.114368e+03	0.000000e+00
1.58489320000e+04	7.099501e+03	-7.715649e+02	7.099501e+03	0.000000e+00
1.67880400000e+04	7.084918e+03	-7.421718e+02	7.084918e+03	0.000000e+00
1.77827940000e+04	7.071102e+03	-7.135563e+02	7.071102e+03	0.000000e+00
1.88364910000e+04	7.057344e+03	-6.861046e+02	7.057344e+03	0.000000e+00
1.99526230000e+04	7.044052e+03	-6.603591e+02	7.044052e+03	0.000000e+00
2.11348900000e+04	7.030285e+03	-6.342747e+02	7.030285e+03	0.000000e+00
2.23872110000e+04	7.019072e+03	-6.116799e+02	7.019072e+03	0.000000e+00
2.37137370000e+04	7.005916e+03	-5.873285e+02	7.005916e+03	0.000000e+00
2.51188640000e+04	6.995065e+03	-5.641863e+02	6.995065e+03	0.000000e+00
2.66072510000e+04	6.983232e+03	-5.431912e+02	6.983232e+03	0.000000e+00
2.81838290000e+04	6.972245e+03	-5.214052e+02	6.972245e+03	0.000000e+00
2.98538260000e+04	6.961843e+03	-5.024354e+02	6.961843e+03	0.000000e+00
3.16227770000e+04	6.952240e+03	-4.831482e+02	6.952240e+03	0.000000e+00
3.34965440000e+04	6.942333e+03	-4.641168e+02	6.942333e+03	0.000000e+00
3.54813390000e+04	6.933653e+03	-4.465377e+02	6.933653e+03	0.000000e+00
3.75837400000e+04	6.924734e+03	-4.295998e+02	6.924734e+03	0.000000e+00
3.98107170000e+04	6.916912e+03	-4.118268e+02	6.916912e+03	0.000000e+00
4.21696500000e+04	6.908911e+03	-3.965349e+02	6.908911e+03	0.000000e+00
4.46683590000e+04	6.900999e+03	-3.809468e+02	6.900999e+03	0.000000e+00
4.73151260000e+04	6.894296e+03	-3.658300e+02	6.894296e+03	0.000000e+00
5.01187230000e+04	6.887501e+03	-3.520180e+02	6.887501e+03	0.000000e+00
5.30884440000e+04	6.880933e+03	-3.393142e+02	6.880933e+03	0.000000e+00
5.62341330000e+04	6.874833e+03	-3.257946e+02	6.874833e+03	0.000000e+00
5.95662140000e+04	6.868389e+03	-3.132458e+02	6.868389e+03	0.000000e+00
6.30957340000e+04	6.862983e+03	-3.021639e+02	6.862983e+03	0.000000e+00
6.68343920000e+04	6.857688e+03	-2.905940e+02	6.857688e+03	0.000000e+00
7.07945780000e+04	6.852897e+03	-2.808760e+02	6.852897e+03	0.000000e+00
7.49894210000e+04	6.848389e+03	-2.712885e+02	6.848389e+03	0.000000e+00
7.94328230000e+04	6.843797e+03	-2.606593e+02	6.843797e+03	0.000000e+00
8.41395140000e+04	6.839260e+03	-2.513032e+02	6.839260e+03	0.000000e+00
8.91250940000e+04	6.834651e+03	-2.450145e+02	6.834651e+03	0.000000e+00
9.44060880000e+04	6.830619e+03	-2.367711e+02	6.830619e+03	0.000000e+00
1.00000000000e+05	6.827284e+03	-2.290098e+02	6.827284e+03	0.000000e+00
1.05925373000e+05	6.824069e+03	-2.218244e+02	6.824069e+03	0.000000e+00
1.12201845000e+05	6.819625e+03	-2.170054e+02	6.819625e+03	0.000000e+00
1.18850223000e+05	6.816766e+03	-2.107677e+02	6.816766e+03	0.000000e+00
1.25892541000e+05	6.813370e+03	-2.036870e+02	6.813370e+03	0.000000e+00
1.33352143000e+05	6.810521e+03	-1.991383e+02	6.810521e+03	0.000000e+00
1.41253754000e+05	6.807729e+03	-1.958736e+02	6.807729e+03	0.000000e+00
1.49623566000e+05	6.804195e+03	-1.917115e+02	6.804195e+03	0.000000e+00
1.58489319000e+05	6.801964e+03	-1.870753e+02	6.801964e+03	0.000000e+00
1.67880402000e+05	6.799209e+03	-1.829674e+02	6.799209e+03	0.000000e+00
1.77827941000e+05	6.796445e+03	-1.800814e+02	6.796445e+03	0.000000e+00
1.88364909000e+05	6.793669e+03	-1.778242e+02	6.793669e+03	0.000000e+00
1.99526231000e+05	6.791555e+03	-1.757510e+02	6.791555e+03	0.000000e+00
2.11348904000e+05	6.789501e+03	-1.738380e+02	6.789501e+03	0.000000e+00
2.23872114000e+05	6.787048e+03	-1.730964e+02	6.787048e+03	0.000000e+00
2.37137371000e+05	6.784575e+03	-1.712215e+02	6.784575e+03	0.000000e+00
2.51188643000e+05	6.782774e+03	-1.700709e+02	6.782774e+03	0.000000e+00
2.66072506000e+05	6.780538e+03	-1.689423e+02	6.780538e+03	0.000000e+00
2.81838293000e+05	6.778065e+03	-1.711161e+02	6.778065e+03	0.000000e+00
2.98538262000e+05	6.776155e+03	-1.708740e+02	6.776155e+03	0.000000e+00
3.16227766000e+05	6.774268e+03	-1.721168e+02	6.774268e+03	0.000000e+00
3.34965439000e+05	6.771938e+03	-1.725173e+02	6.771938e+03	0.000000e+00
3.54813389000e+05	6.770289e+03	-1.743169e+02	6.770289e+03	0.000000e+00
3.75837404000e+05	6.768170e+03	-1.763801e+02	6.768170e+03	0.000000e+00
3.98107171000e+05	6.766506e+03	-1.795894e+02	6.766506e+03	0.000000e+00
4.21696503000e+05	6.764323e+03	-1.823469e+02	6.764323e+03	0.000000e+00
4.46683592000e+05	6.761974e+03	-1.858562e+02	6.761974e+03	0.000000e+00
4.73151259000e+05	6.760191e+03	-1.901047e+02	6.760191e+03	0.000000e+00
5.01187234000e+05	6.758094e+03	-1.937955e+02	6.758094e+03	0.000000e+00
5.30884444000e+05	6.756377e+03	-1.989362e+02	6.756377e+03	0.000000e+00
5.62341325000e+05	6.754569e+03	-2.051453e+02	6.754569e+03	0.000000e+00
5.95662144000e+05	6.752266e+03	-2.103015e+02	6.752266e+03	0.000000e+00
6.30957344000e+05	6.750033e+03	-2.161278e+02	6.750033e+03	0.000000e+00
6.68343918000e+05	6.748228e+03	-2.238469e+02	6.748228e+03	0.000000e+00
7.07945784000e+05	6.746326e+03	-2.313213e+02	6.746326e+03	0.000000e+00
7.49894209000e+05	6.744007e+03	-2.394889e+02	6.744007e+03	0.000000e+00
7.94328235000e+05	6.742009e+03	-2.482565e+02	6.742009e+03	0.000000e+00
8.41395142000e+05	6.739896e+03	-2.581602e+02	6.739896e+03	0.000000e+00
8.91250938000e+05	6.737570e+03	-2.693719e+02	6.737570e+03	0.000000e+00
9.44060876000e+05	6.735245e+03	-2.801066e+02	6.735245e+03	0.000000e+00
1.00000000000e+06	6.732845e+03	-2.912012e+02	6.732845e+03	0.000000e+00
1.05925372500e+06	6.730323e+03	-3.044226e+02	6.730323e+03	0.000000e+00
1.12201845400e+06	6.725484e+03	-3.180927e+02	6.725484e+03	0.000000e+00
1.18850222700e+06	6.723062e+03	-3.324599e+02	6.723062e+03	0.000000e+00
1.25892541200e+06	6.719681e+03	-3.478313e+02	6.719681e+03	0.000000e+00
1.33352143200e+06	6.716368e+03	-3.646511e+02	6.716368e+03	0.000000e+00
1.41253754500e+06	6.713088e+03	-3.817690e+02	6.713088e+03	0.000000e+00
1.49623565600e+06	6.709281e+03	-3.999032e+02	6.709281e+03	0.000000e+00
1.58489319200e+06	6.705097e+03	-4.200361e+02	6.705097e+03	0.000000e+00
1.67880401800e+06	6.700341e+03	-4.399684e+02	6.700341e+03	0.000000e+00
1.77827941000e+06	6.695695e+03	-4.629527e+02	6.695695e+03	0.000000e+00
1.88364908900e+06	6.690458e+03	-4.861052e+02	6.690458e+03	0.000000e+00
