1000.000	6788.795	-1548.394
1059.254	6779.298	-1477.019
1122.018	6769.325	-1409.904
1188.502	6758.654	-1347.394
1258.925	6748.199	-1287.077
1333.521	6737.475	-1230.814
1412.538	6726.484	-1176.138
1496.236	6715.785	-1125.481
1584.893	6704.826	-1077.843
1678.804	6694.556	-1032.124
1778.279	6683.217	-990.412
1883.649	6671.479	-948.045
1995.262	6661.455	-908.400
2113.489	6649.723	-871.160
2238.721	6637.582	-837.300
2371.374	6627.188	-802.607
2511.886	6615.533	-769.184
2660.725	6604.230	-739.554
2818.383	6593.641	-709.980
2985.383	6582.539	-682.902
3162.278	6572.963	-654.039
3349.654	6561.844	-628.427
3548.134	6551.012	-605.076
3758.374	6540.383	-581.717
3981.072	6530.383	-558.123
4216.965	6520.389	-535.969
4466.836	6511.307	-514.524
4731.513	6500.479	-492.388
5011.872	6491.439	-472.920
5308.844	6483.566	-456.868
5623.413	6475.754	-436.136
5956.621	6466.439	-418.569
6309.573	6458.293	-402.782
6683.439	6450.189	-386.411
7079.458	6442.496	-370.328
7498.942	6437.055	-356.160
7943.282	6431.488	-338.936
8413.951	6424.758	-324.865
8912.509	6418.928	-308.179
9440.609	6411.131	-297.735
10000.000	6408.871	-289.152
10592.537	6398.711	-273.215
11220.185	6396.205	-260.398
11885.022	6394.078	-251.694
12589.254	6387.922	-240.480
13335.214	6383.887	-228.981
14125.375	6381.381	-221.651
14962.357	6375.531	-211.875
15848.932	6375.258	-203.917
16788.040	6369.195	-192.402
17782.794	6367.281	-184.433
18836.491	6364.141	-175.719
19952.623	6359.799	-169.078
21134.890	6358.088	-159.868
22387.211	6355.387	-156.107
23713.737	6353.666	-149.751
25118.864	6350.971	-143.124
26607.251	6349.277	-135.669
28183.829	6347.570	-132.118
29853.826	6348.227	-123.497
31622.777	6346.010	-119.105
33496.544	6344.924	-115.526
35481.339	6343.230	-110.458
37583.740	6341.760	-106.661
39810.717	6339.262	-105.008
42169.650	6340.797	-100.900
44668.359	6338.238	-95.347
47315.126	6337.398	-93.416
50118.723	6337.002	-89.336
53088.444	6336.078	-87.559
56234.133	6336.266	-89.901
59566.214	6336.152	-85.110
63095.734	6334.355	-83.673
66834.392	6333.885	-82.950
70794.578	6333.789	-80.072
74989.421	6333.814	-81.249
79432.823	6331.979	-80.044
84139.514	6331.551	-79.888
89125.094	6331.822	-79.410
94406.088	6330.822	-78.992
100000.000	6330.570	-77.207
105925.373	6331.219	-78.053
112201.845	6329.996	-78.692
118850.223	6329.986	-80.812
125892.541	6329.223	-81.090
133352.143	6328.682	-82.976
141253.754	6327.281	-84.429
149623.566	6328.363	-88.770
158489.319	6327.980	-92.277
167880.402	6327.336	-91.971
177827.941	6328.090	-96.144
188364.909	6327.354	-99.965
199526.231	6326.910	-102.688
211348.904	6326.049	-106.879
223872.114	6325.844	-111.865
237137.371	6325.547	-116.848
251188.643	6325.820	-119.443
266072.506	6325.457	-123.902
281838.293	6325.408	-131.022
298538.262	6324.887	-137.697
316227.766	6324.230	-144.215
334965.439	6324.352	-150.934
354813.389	6322.934	-157.163
375837.404	6323.324	-165.488
398107.171	6321.949	-174.441
421696.503	6321.732	-183.304
446683.592	6320.680	-194.570
473151.259	6319.039	-204.139
501187.234	6319.172	-214.885
530884.444	6317.527	-226.922
562341.325	6316.426	-238.360
595662.144	6314.863	-252.280
630957.344	6313.902	-267.228
668343.918	6311.836	-280.894
707945.784	6311.268	-296.315
749894.209	6309.242	-312.419
794328.235	6306.883	-329.013
841395.142	6304.730	-349.566
891250.938	6302.129	-368.297
944060.876	6299.018	-389.422
1000000.000	6295.320	-411.760
1059253.725	6292.344	-435.280
1122018.454	6286.531	-460.226
1188502.227	6282.605	-485.691
1258925.412	6278.254	-513.769
1333521.432	6272.680	-544.630
1412537.545	6266.588	-574.464
1496235.656	6260.277	-604.973
1584893.192	6252.500	-638.953
1678804.018	6244.547	-675.861
1778279.410	6234.213	-713.561
1883649.089	6223.805	-753.006
1995262.315	6212.564	-795.900
2113489.040	6199.602	-839.774
2238721.139	6186.236	-885.593
2371373.706	6170.229	-935.100
2511886.432	6152.949	-985.984
2660725.060	6133.682	-1040.016
2818382.931	6112.035	-1096.794
2985382.619	6088.941	-1154.869
3162277.660	6062.707	-1217.656
3349654.392	6034.463	-1281.725
3548133.892	6002.898	-1349.375
3758374.043	5967.773	-1419.640
3981071.706	5928.047	-1492.640
4216965.034	5885.699	-1567.460
4466835.922	5838.994	-1645.253
4731512.590	5787.328	-1725.842
5011872.336	5732.824	-1806.946
5308844.442	5676.744	-1894.309
5623413.252	5613.250	-1990.627
5956621.435	5527.531	-2091.485
6309573.445	5433.029	-2178.437
6683439.176	5338.798	-2260.194
7079457.844	5241.923	-2343.394
7498942.093	5140.352	-2426.840
7943282.347	5033.027	-2515.885
8413951.416	4907.183	-2602.438
8912509.381	4779.752	-2676.966
9440608.763	4652.984	-2756.393
10000000.000	4497.063	-2837.063
10592537.252	4343.624	-2892.650
11220184.543	4190.885	-2947.458
11885022.274	4033.412	-2997.380
12589254.118	3872.828	-3044.328
13335214.322	3693.618	-3095.336
14125375.446	3508.503	-3112.295
14962356.561	3335.320	-3119.439
15848931.925	3248.398	-3136.721
16788040.181	3060.457	-3177.729
17782794.100	2867.074	-3174.153
18836490.895	2582.112	-3201.958
19952623.150	2400.771	-3046.614
21134890.398	2272.551	-2978.697
22387211.386	2131.716	-2928.212
23713737.057	1976.581	-2882.516
25118864.315	1815.649	-2805.621
26607250.598	1681.868	-2723.294
28183829.313	1554.890	-2643.967
29853826.189	1430.147	-2569.037
31622776.602	1309.233	-2480.439
33496543.916	1201.412	-2392.815
35481338.923	1099.547	-2308.560
37583740.429	1002.521	-2221.574
39810717.055	905.617	-2140.100
42169650.343	815.679	-2039.270
44668359.215	742.243	-1949.648
47315125.896	675.002	-1862.494
50118723.363	610.513	-1783.473
53088444.423	541.118	-1708.087
56234132.519	475.429	-1624.466
59566214.353	409.760	-1549.170
63095734.448	335.812	-1460.817
66834391.757	281.336	-1355.525
70794578.438	240.277	-1249.326
74989420.933	225.915	-1161.444
79432823.472	201.645	-1086.957
84139514.165	173.959	-1009.863
89125093.813	159.287	-939.886
94406087.629	140.916	-879.880
100000000.000	118.138	-821.434
