Bottle Number:0
12/15/2017 10:53:48 AM
Frequency (Hz),Impedance(Ohms),Phase(Degrees)
1000,12710.2197377,-6936.9256903
1094.889,12598.3453837,-6432.41368786
1198.782,12494.2243796,-5975.06902546
1312.533,12397.4288793,-5554.63961622
1437.078,12307.3316666,-5166.08416822
1573.441,12223.32233,-4806.22053702
1722.743,12144.9906678,-4473.34952499
1886.212,12071.6330927,-4165.25363416
2065.193,12002.9217483,-3879.6017387
2261.157,11938.2523114,-3615.87909625
2475.716,11876.9094589,-3371.69559308
2710.634,11818.414784,-3146.22847473
2967.843,11762.5600578,-2938.15566749
3249.459,11708.9004055,-2746.10260057
3557.796,11657.241798,-2568.66949898
3895.392,11607.1179489,-2404.83164763
4265.022,11558.2591041,-2253.6116991
4669.725,11510.4349029,-2114.13319069
5112.831,11463.5722009,-1984.83350517
5597.982,11417.6287368,-1865.019128
6129.169,11372.4663018,-1753.72984302
6710.759,11328.2648107,-1650.34035864
7347.536,11285.0019653,-1554.1264883
8044.736,11242.599469,-1464.09345713
8808.093,11201.2181023,-1379.7032378
9643.884,11161.0702264,-1300.49703328
10558.982,11122.1077326,-1226.02805114
11560.913,11084.5660006,-1156.03262699
12657.916,11048.5453167,-1089.87814248
13859.012,11013.9231136,-1027.51322672
15174.08,10980.9996901,-968.518748718
16613.932,10949.6188296,-912.693889859
18190.411,10919.9333187,-860.016936345
19916.481,10891.9081285,-810.173148413
21806.335,10865.4850671,-763.325179779
23875.515,10840.7315343,-719.218580447
26141.038,10817.540285,-677.673950445
28621.534,10795.8191085,-638.680073446
31337.402,10775.5394568,-602.049324297
34310.976,10756.607148,-567.816134899
37566.709,10738.9784477,-535.775381963
41131.375,10722.5769203,-506.096882958
45034.289,10707.2570356,-478.121232571
49307.546,10692.9659663,-452.492583374
53986.288,10679.6288713,-428.757721145
59108.991,10667.1311129,-406.896699039
64717.782,10655.5680779,-386.810402241
70858.785,10644.7433792,-368.584114284
77582.502,10634.6559394,-352.041358862
84944.225,10625.2274636,-337.165148897
93004.495,10616.2779646,-323.908782486
101829.595,10607.9899472,-312.466990433
111492.1,10600.1810931,-302.449995315
122071.47,10592.8264153,-294.011499745
133654.705,10585.9682567,-287.018655035
146337.062,10579.3893012,-281.635386601
160222.834,10573.2612356,-277.786293319
175426.213,10567.3786651,-275.448243938
192072.225,10561.8497793,-274.749542189
210297.759,10556.4739038,-275.555166363
230252.696,10551.363183,-277.912507009
252101.136,10546.545379,-282.086489079
276022.752,10541.7868921,-287.962978791
302214.266,10537.172512,-295.746938257
330891.064,10532.6999099,-305.481894354
362288.975,10528.2671118,-317.225816861
396666.201,10523.9548189,-331.285046345
434305.446,10519.5665562,-347.498755385
475516.241,10515.056972,-366.143522825
520637.485,10510.7638665,-387.729210431
570040.237,10506.4452934,-412.31965277
624130.765,10501.4139663,-439.583361854
683353.887,10496.1628437,-470.014078706
748196.631,10490.0340264,-503.531991115
819192.234,10483.4683486,-540.628587002
896924.538,10475.9061799,-581.477598975
982032.779,10466.5899673,-626.964994586
1075216.853,10457.6288755,-677.890117363
1177243.068,10446.0487335,-732.443557735
1288950.444,10435.0546906,-793.441030716
1411257.618,10420.7407088,-859.882816162
1545170.393,10399.7775498,-933.179874896
1691790.012,10384.5334166,-1014.0160449
1852322.216,10361.362951,-1097.10984002
2028087.154,10332.2495492,-1192.76110779
2220530.245,10304.0205773,-1295.52451069
2431234.062,10274.234031,-1409.37553962
2661931.346,10236.5782606,-1528.95043638
2914519.257,10184.1844909,-1661.48257601
3191074.973,10131.7845895,-1802.0476591
3493872.775,10062.6001941,-1953.22076726
3825402.747,9985.88223965,-2115.6125675
4188391.254,9895.77913016,-2285.11640511
4585823.366,9791.05996531,-2469.02739612
5020967.4,9675.28195795,-2658.57349811
5497401.8,9541.1800426,-2857.06236871
6019044.568,9378.42449212,-3069.20820913
6590185.478,9198.54673191,-3283.85429713
7215521.358,8991.34771874,-3498.95000769
7900194.712,8757.14938343,-3717.84231376
8649836.013,8491.99065874,-3933.9981502
9470610.001,8202.71376343,-4143.03314229
10369266.383,7881.50622736,-4339.54893384
11353195.339,7531.61786392,-4519.04858478
12430488.296,7153.38254489,-4676.45154752
13610004.466,6753.86155816,-4810.26229418
14901443.705,6333.74106213,-4908.45557118
16315426.277,6091.23651503,-4928.89504416
17863580.192,5655.60844318,-4981.28476224
19558636.83,5224.28684199,-4992.93526063
21414535.639,4769.36868286,-4974.5155667
23446538.764,4342.29872795,-4904.38752693
25671356.563,3904.96644961,-4812.51673299
28107285.021,3517.97777028,-4663.50318933
30774356.209,3125.8362738,-4512.51850844
33694503.022,2782.05571877,-4378.54640798
36891739.544,2418.60234136,-4101.65017531
40392358.532,2164.64352553,-3891.23686987
44225147.632,1914.89001039,-3685.22427498
48421626.123,1680.45778445,-3470.47040657
53016304.116,1476.431238,-3259.1947845
58046966.348,1290.63171092,-3050.77505336
63554982.914,1124.52523007,-2846.66165611
69585649.471,977.770170309,-2646.1834754
76188559.737,847.058990228,-2453.02174927
83418013.325,730.177329786,-2267.02263115
91333462.282,626.21562193,-2089.84637883
