Bottle Number:0
12/15/2017 1:23:22 PM
Frequency (Hz),Impedance(Ohms),Phase(Degrees)
1000,12187.8121432,-6803.50704505
1094.889,12085.2491099,-6302.81876341
1198.782,11989.4654971,-5848.8560468
1312.533,11900.4830401,-5431.69445723
1437.078,11817.7815155,-5046.51346588
1573.441,11740.7919344,-4690.15275881
1722.743,11669.155911,-4360.90451699
1886.212,11602.1946958,-4056.48444429
2065.193,11539.5338319,-3774.74390003
2261.157,11480.5242963,-3515.02737474
2475.716,11424.4315107,-3274.84050612
2710.634,11370.9566479,-3053.60660692
2967.843,11319.8011772,-2849.51382691
3249.459,11270.5287921,-2661.55956898
3557.796,11222.8407009,-2488.19401471
3895.392,11176.4330145,-2328.34275747
4265.022,11130.9272799,-2181.03868284
4669.725,11086.2822999,-2045.29480854
5112.831,11042.2556696,-1919.60385301
5597.982,10998.895839,-1803.2633931
6129.169,10956.1157689,-1695.22436058
6710.759,10914.0696585,-1594.92850885
7347.536,10872.7708384,-1501.58293606
8044.736,10832.2617219,-1414.30204805
8808.093,10792.6419687,-1332.34841616
9643.884,10753.9588166,-1255.4245212
10558.982,10716.6491248,-1183.09911912
11560.913,10680.4446306,-1114.93499198
12657.916,10645.7910277,-1050.66660055
13859.012,10612.5164045,-989.797404849
15174.08,10580.8714867,-932.217024246
16613.932,10550.7959345,-877.693300745
18190.411,10522.4237539,-826.189035603
19916.481,10495.6677666,-777.406217216
21806.335,10470.5219747,-731.576831879
23875.515,10447.072246,-688.274310232
26141.038,10425.098152,-647.534192783
28621.534,10404.6754642,-609.283253779
31337.402,10385.6494027,-573.332096979
34310.976,10368.0787536,-539.701849202
37566.709,10351.7058619,-508.288439244
41131.375,10336.494355,-479.037221034
45034.289,10322.5101686,-451.762679602
49307.546,10309.4310732,-426.635645629
53986.288,10297.3333667,-403.331855993
59108.991,10286.1020537,-381.917618639
64717.782,10275.6757794,-362.266367493
70858.785,10265.9672119,-344.404995487
77582.502,10257.0441716,-328.310103801
84944.225,10248.685974,-313.627686756
93004.495,10240.963764,-300.779012935
101829.595,10233.6479425,-289.504481442
111492.1,10226.7406633,-279.710921709
122071.47,10220.4134035,-271.42902553
133654.705,10214.4750674,-264.643894293
146337.062,10208.8698947,-259.329109109
160222.834,10203.6188264,-255.390056775
175426.213,10198.6258709,-253.042603227
192072.225,10193.922734,-252.211733081
210297.759,10189.3638489,-252.826112272
230252.696,10185.0385648,-254.944271143
252101.136,10180.9662653,-258.779661924
276022.752,10176.9536624,-264.183366927
302214.266,10173.0301147,-271.469682369
330891.064,10169.2462251,-280.523428909
362288.975,10165.4970956,-291.470895294
396666.201,10161.7904887,-304.61829906
434305.446,10157.9671346,-319.838819716
475516.241,10154.2160718,-337.322855883
520637.485,10150.4727905,-357.520889348
570040.237,10146.7829927,-380.463062621
624130.765,10142.4191334,-405.969359905
683353.887,10137.8717071,-434.384550834
748196.631,10132.4115179,-465.724002621
819192.234,10126.5722762,-500.347167432
896924.538,10119.8338689,-538.551475774
982032.779,10111.524835,-580.93683412
1075216.853,10103.5535055,-628.489384607
1177243.068,10093.034453,-679.433680839
1288950.444,10083.1509462,-736.361905903
1411257.618,10070.2489801,-798.380041364
1545170.393,10053.6742601,-865.448828776
1691790.012,10038.2990381,-942.038322902
1852322.216,10016.0089541,-1024.083935
2028087.154,9993.71298492,-1107.16360276
2220530.245,9969.56737059,-1204.86482936
2431234.062,9939.89729272,-1310.4719765
2661931.346,9901.12056096,-1424.1201629
2914519.257,9858.5267214,-1547.31140817
3191074.973,9805.73756689,-1678.44326572
3493872.775,9748.00889773,-1821.93590146
3825402.747,9676.27044636,-1972.78951662
4188391.254,9597.47132672,-2129.17783017
4585823.366,9505.87985319,-2306.44012494
5020967.4,9395.52051347,-2482.11059997
5497401.8,9272.97904274,-2675.770826
6019044.568,9129.13451699,-2876.22849678
6590185.478,8960.62246014,-3076.23820076
7215521.358,8770.97749554,-3286.84547077
7900194.712,8559.3968716,-3498.9565197
8649836.013,8315.97434078,-3706.95433299
9470610.001,8048.35240562,-3908.57875763
10369266.383,7751.75412661,-4107.7760317
11353195.339,7424.66568432,-4287.23687769
12430488.296,7071.52871256,-4451.23867075
13610004.466,6696.8683306,-4589.24793966
14901443.705,6299.50904679,-4702.77604046
16315426.277,6065.6820162,-4733.30774294
17863580.192,5648.40169267,-4793.78119883
19558636.83,5232.05491847,-4821.46765781
21414535.639,4791.20888961,-4820.04009037
23446538.764,4373.94601113,-4768.05874059
25671356.563,3940.70799,-4692.64788757
28107285.021,3562.62533696,-4563.78643291
30774356.209,3172.83281032,-4422.4220424
33694503.022,2829.16853496,-4299.50888825
36891739.544,2467.90267886,-4042.82073438
40392358.532,2206.77504963,-3841.68830093
44225147.632,1956.3608823,-3642.86192769
48421626.123,1720.06122143,-3437.30019827
53016304.116,1513.08825286,-3231.84536959
58046966.348,1324.27407056,-3028.72037425
63554982.914,1154.3083026,-2829.88128255
69585649.471,1004.75424429,-2632.84554353
76188559.737,871.369964816,-2443.22937377
83418013.325,752.008048289,-2259.56419632
91333462.282,646.381358021,-2084.1000501
