1000.000	60489.140	-2716.066
1059.254	60432.770	-2616.357
1122.018	60379.480	-2523.410
1188.502	60329.980	-2429.491
1258.925	60280.550	-2348.146
1333.521	60230.480	-2267.180
1412.538	60182.200	-2184.734
1496.236	60136.630	-2108.775
1584.893	60098.170	-2039.578
1678.804	60055.890	-1969.678
1778.279	60020.450	-1900.387
1883.649	59975.470	-1840.228
1995.262	59938.410	-1775.089
2113.489	59898.670	-1716.462
2238.721	59868.330	-1661.050
2371.374	59832.300	-1611.853
2511.886	59804.670	-1557.005
2660.725	59773.220	-1517.519
2818.383	59742.380	-1468.958
2985.383	59712.530	-1426.641
3162.278	59679.980	-1380.264
3349.654	59656.690	-1339.733
3548.134	59638.340	-1297.805
3758.374	59608.080	-1262.651
3981.072	59589.730	-1234.578
4216.965	59570.770	-1215.756
4466.836	59544.390	-1182.006
4731.513	59523.270	-1161.623
5011.872	59504.520	-1132.997
5308.844	59490.770	-1115.475
5623.413	59464.410	-1098.411
5956.621	59450.690	-1089.023
6309.573	59434.110	-1073.756
6683.439	59431.160	-1063.147
7079.458	59408.140	-1048.953
7498.942	59397.470	-1050.376
7943.282	59386.920	-1034.421
8413.951	59357.410	-1042.997
8912.509	59361.270	-1041.330
9440.609	59346.420	-1047.666
10000.000	59330.520	-1050.827
10592.537	59317.090	-1058.232
11220.185	59304.770	-1062.933
11885.022	59299.420	-1081.992
12589.254	59282.530	-1091.616
13335.214	59277.450	-1124.637
14125.375	59271.140	-1143.410
14962.357	59250.410	-1160.653
15848.932	59260.470	-1194.686
16788.040	59244.390	-1232.343
17782.794	59235.560	-1275.399
18836.491	59232.390	-1316.794
19952.623	59218.550	-1351.301
21134.890	59213.160	-1409.689
22387.211	59197.950	-1454.181
23713.737	59194.810	-1519.496
25118.864	59181.300	-1572.830
26607.251	59175.750	-1642.080
28183.829	59167.810	-1702.725
29853.826	59156.090	-1797.634
31622.777	59153.300	-1872.418
33496.544	59140.940	-1970.473
35481.339	59124.630	-2058.681
37583.740	59122.890	-2160.539
39810.717	59112.250	-2254.808
42169.650	59101.050	-2397.030
44668.359	59132.950	-2469.122
47315.126	59066.940	-2640.748
50118.723	59044.300	-2773.535
53088.444	59030.530	-2928.833
56234.133	59015.800	-3090.509
59566.214	58992.160	-3258.680
63095.734	58969.110	-3424.047
66834.392	58941.550	-3624.433
70794.578	58915.560	-3817.923
74989.421	58880.250	-4039.589
79432.823	58848.330	-4257.163
84139.514	58806.160	-4480.624
89125.094	58761.060	-4754.354
94406.088	58710.300	-5009.586
100000.000	58651.200	-5296.217
105925.373	58593.300	-5600.635
112201.845	58524.190	-5910.005
118850.223	58450.160	-6240.820
125892.541	58368.160	-6577.701
133352.143	58257.230	-6952.563
141253.754	58156.630	-7354.625
149623.566	58043.060	-7765.807
158489.319	57912.340	-8194.449
167880.402	57762.140	-8640.887
177827.941	57606.190	-9113.600
188364.909	57426.730	-9608.781
199526.231	57231.670	-10141.990
211348.904	57014.340	-10680.160
223872.114	56764.890	-11252.670
237137.371	56494.910	-11844.020
251188.643	56199.890	-12458.300
266072.506	55853.450	-13103.700
281838.293	55493.520	-13791.900
298538.262	55081.840	-14481.270
316227.766	54631.110	-15189.890
334965.439	54146.700	-15919.190
354813.389	53614.590	-16655.750
375837.404	53029.410	-17436.620
398107.171	52384.980	-18219.400
421696.503	51690.630	-19019.140
446683.592	50932.360	-19816.470
473151.259	50108.390	-20618.270
501187.234	49230.130	-21406.440
530884.444	48274.090	-22205.990
562341.325	47264.280	-22977.390
595662.144	46183.020	-23729.790
630957.344	45030.270	-24446.090
668343.918	43809.920	-25140.030
707945.784	42533.450	-25775.990
749894.209	41178.890	-26377.270
794328.235	39780.810	-26912.960
841395.142	38335.020	-27396.380
891250.938	36830.480	-27799.210
944060.876	35290.090	-28131.860
1000000.000	33726.560	-28377.560
1059253.725	32131.910	-28549.610
1122018.454	30529.800	-28607.520
1188502.227	28922.460	-28603.050
1258925.412	27328.320	-28514.770
1333521.432	25737.910	-28344.510
1412537.545	24185.490	-28091.620
1496235.656	22658.070	-27754.330
1584893.192	21179.760	-27346.460
1678804.018	19720.670	-26879.230
1778279.410	18330.550	-26349.460
1883649.089	16985.140	-25757.600
1995262.315	15708.670	-25117.960
2113489.040	14496.140	-24435.060
2238721.139	13360.640	-23710.910
2371373.706	12279.280	-22969.250
2511886.432	11269.800	-22212.930
2660725.060	10328.040	-21431.930
2818382.931	9440.184	-20653.390
2985382.619	8613.617	-19866.070
3162277.660	7849.783	-19074.000
3349654.392	7160.293	-18290.710
3548133.892	6510.748	-17513.720
3758374.043	5918.340	-16755.670
3981071.706	5371.918	-16013.750
4216965.034	4872.529	-15285.470
4466835.922	4418.716	-14579.200
4731512.590	4003.518	-13894.960
5011872.336	3622.071	-13230.980
5308844.442	3276.282	-12588.250
5623413.252	2961.539	-11966.880
5956621.435	2677.384	-11370.140
6309573.445	2420.582	-10797.530
6683439.176	2189.121	-10244.490
7079457.844	1981.869	-9717.945
7498942.093	1793.875	-9219.230
7943282.347	1624.709	-8742.480
8413951.416	1470.194	-8292.098
8912509.381	1328.204	-7862.851
9440608.763	1195.289	-7456.492
10000000.000	1067.155	-7058.313
10592537.252	955.998	-6684.220
11220184.543	864.889	-6306.106
11885022.274	790.453	-5969.544
12589254.118	719.150	-5659.523
13335214.322	645.284	-5362.430
14125375.446	571.050	-5103.172
14962356.561	426.393	-4863.865
15848931.925	275.263	-4502.865
16788040.181	355.188	-4201.590
17782794.100	364.768	-3985.461
18836490.895	349.950	-3780.974
19952623.150	325.721	-3584.378
21134890.398	296.202	-3394.061
22387211.386	257.347	-3202.971
23713737.057	243.425	-3011.392
25118864.315	226.906	-2844.446
26607250.598	211.579	-2687.029
28183829.313	194.201	-2535.892
29853826.189	177.489	-2393.024
31622776.602	159.170	-2257.445
33496543.916	144.480	-2123.759
35481338.923	130.626	-1998.851
37583740.429	119.243	-1881.387
39810717.055	106.613	-1768.239
42169650.343	94.711	-1662.724
44668359.215	80.630	-1559.648
47315125.896	69.891	-1459.135
50118723.363	60.796	-1362.095
53088444.423	50.757	-1271.488
56234132.519	39.022	-1185.527
59566214.353	37.012	-1097.587
63095734.448	27.794	-1019.996
66834391.757	19.621	-943.356
70794578.438	10.182	-872.112
74989420.933	-9.737	-794.107
79432823.472	-2.878	-705.970
84139514.165	-1.027	-645.269
89125093.813	-9.594	-578.044
94406087.629	-11.951	-509.250
100000000.000	-7.766	-442.225
