1000.000	6705.448	-1613.141
1059.254	6685.775	-1535.832
1122.018	6667.354	-1463.015
1188.502	6650.616	-1393.669
1258.925	6634.318	-1328.426
1333.521	6618.568	-1265.987
1412.538	6603.791	-1206.876
1496.236	6590.088	-1150.364
1584.893	6577.327	-1097.171
1678.804	6564.500	-1046.669
1778.279	6553.203	-999.384
1883.649	6542.061	-952.593
1995.262	6531.533	-910.337
2113.489	6520.434	-868.794
2238.721	6509.959	-830.072
2371.374	6499.647	-793.957
2511.886	6491.148	-758.299
2660.725	6481.425	-726.432
2818.383	6472.377	-695.142
2985.383	6463.955	-665.708
3162.278	6453.612	-635.537
3349.654	6445.258	-609.072
3548.134	6437.646	-585.457
3758.374	6429.978	-559.183
3981.072	6421.549	-536.313
4216.965	6413.575	-514.166
4466.836	6405.793	-493.969
4731.513	6399.120	-472.803
5011.872	6389.938	-455.922
5308.844	6383.385	-435.595
5623.413	6377.063	-418.033
5956.621	6369.842	-402.449
6309.573	6362.341	-387.487
6683.439	6357.555	-371.257
7079.458	6349.848	-357.019
7498.942	6343.959	-341.940
7943.282	6337.436	-330.881
8413.951	6330.620	-314.879
8912.509	6325.418	-300.754
9440.609	6319.941	-290.277
10000.000	6317.383	-280.018
10592.537	6310.473	-268.907
11220.185	6303.549	-254.185
11885.022	6299.092	-245.788
12589.254	6293.974	-237.363
13335.214	6290.340	-225.250
14125.375	6286.325	-218.681
14962.357	6282.682	-209.147
15848.932	6279.805	-200.688
16788.040	6274.867	-193.343
17782.794	6270.518	-184.692
18836.491	6266.779	-175.603
19952.623	6264.349	-170.976
21134.890	6261.297	-164.026
22387.211	6260.037	-156.495
23713.737	6257.061	-152.935
25118.864	6253.767	-146.100
26607.251	6252.766	-140.619
28183.829	6249.981	-134.462
29853.826	6248.695	-130.641
31622.777	6246.024	-126.462
33496.544	6243.963	-121.658
35481.339	6243.142	-118.053
37583.740	6239.064	-113.631
39810.717	6238.965	-109.943
42169.650	6238.371	-107.065
44668.359	6236.744	-104.831
47315.126	6236.392	-100.398
50118.723	6234.789	-99.174
53088.444	6234.506	-96.345
56234.133	6231.930	-93.649
59566.214	6231.208	-92.038
63095.734	6230.906	-91.859
66834.392	6231.254	-90.108
70794.578	6229.029	-89.884
74989.421	6229.227	-88.542
79432.823	6229.217	-89.958
84139.514	6228.379	-88.529
89125.094	6227.377	-90.752
94406.088	6226.934	-88.914
100000.000	6226.504	-90.312
105925.373	6226.873	-91.830
112201.845	6225.632	-94.597
118850.223	6225.295	-95.587
125892.541	6225.039	-95.138
133352.143	6223.707	-99.736
141253.754	6224.773	-100.704
149623.566	6223.035	-104.640
158489.319	6223.412	-106.484
167880.402	6223.051	-110.074
177827.941	6222.365	-112.790
188364.909	6222.291	-116.770
199526.231	6221.297	-122.159
211348.904	6220.610	-126.540
223872.114	6220.006	-133.029
237137.371	6219.906	-137.318
251188.643	6219.308	-143.655
266072.506	6218.436	-150.642
281838.293	6217.877	-156.366
298538.262	6217.190	-166.083
316227.766	6215.729	-172.922
334965.439	6215.477	-182.496
354813.389	6214.033	-190.876
375837.404	6213.021	-200.371
398107.171	6211.924	-212.955
421696.503	6210.642	-222.694
446683.592	6209.209	-234.656
473151.259	6208.533	-246.201
501187.234	6205.697	-259.969
530884.444	6203.492	-273.597
562341.325	6202.293	-289.057
595662.144	6199.742	-303.934
630957.344	6197.313	-320.329
668343.918	6194.229	-339.912
707945.784	6191.529	-357.537
749894.209	6188.081	-376.861
794328.235	6185.131	-397.104
841395.142	6180.748	-421.184
891250.938	6176.858	-444.416
944060.876	6172.129	-469.264
1000000.000	6166.735	-494.151
1059253.725	6160.877	-522.795
1122018.454	6152.371	-549.608
1188502.227	6145.436	-581.218
1258925.412	6137.793	-611.513
1333521.432	6128.969	-647.427
1412537.545	6119.975	-682.387
1496235.656	6109.158	-718.967
1584893.192	6098.616	-759.543
1678804.018	6085.965	-800.002
1778279.410	6071.689	-843.667
1883649.089	6056.723	-890.540
1995262.315	6040.057	-938.741
2113489.040	6021.254	-987.929
2238721.139	6000.342	-1041.312
2371373.706	5977.533	-1097.023
2511886.432	5953.343	-1154.986
2660725.060	5925.971	-1214.677
2818382.931	5895.027	-1277.544
2985382.619	5862.139	-1343.386
3162277.660	5825.658	-1411.301
3349654.392	5784.085	-1471.925
3548133.892	5739.893	-1554.548
3758374.043	5690.609	-1629.273
3981071.706	5637.807	-1706.205
4216965.034	5579.160	-1786.183
4466835.922	5515.684	-1866.104
4731512.590	5446.422	-1948.105
5011872.336	5371.061	-2031.628
5308844.442	5289.492	-2116.058
5623413.252	5200.748	-2199.163
5956621.435	5105.448	-2283.181
6309573.445	5003.705	-2365.514
6683439.176	4892.381	-2446.337
7079457.844	4774.848	-2523.537
7498942.093	4651.600	-2597.664
7943282.347	4520.756	-2667.352
8413951.416	4384.836	-2733.783
8912509.381	4243.975	-2794.801
9440608.763	4096.904	-2851.985
10000000.000	3939.697	-2907.944
10592537.252	3777.889	-2952.358
11220184.543	3600.803	-2983.239
11885022.274	3433.555	-3002.992
12589254.118	3268.375	-3013.614
13335214.322	3103.683	-3023.017
14125375.446	2949.461	-3031.654
14962356.561	2788.271	-3096.187
15848931.925	2500.647	-3124.978
16788040.181	2321.002	-2974.258
17782794.100	2188.654	-2894.566
18836490.895	2051.891	-2832.399
19952623.150	1913.820	-2770.913
21134890.398	1777.185	-2706.586
22387211.386	1631.925	-2642.471
23713737.057	1494.996	-2550.570
25118864.315	1378.301	-2465.674
26607250.598	1266.924	-2379.896
28183829.313	1160.910	-2291.674
29853826.189	1063.797	-2203.748
31622776.602	968.534	-2116.557
33496543.916	879.284	-2023.414
35481338.923	798.458	-1932.130
37583740.429	726.689	-1842.431
39810717.055	657.582	-1752.885
42169650.343	595.629	-1667.756
44668359.215	534.165	-1583.486
47315125.896	478.856	-1495.882
50118723.363	428.650	-1409.167
53088444.423	382.485	-1327.590
56234132.519	338.259	-1250.250
59566214.353	303.995	-1163.107
63095734.448	268.989	-1090.288
66834391.757	237.106	-1017.205
70794578.438	206.204	-949.716
74989420.933	158.763	-879.155
79432823.472	140.912	-779.867
84139514.165	131.906	-716.160
89125093.813	104.240	-650.070
94406087.629	86.368	-576.050
100000000.000	73.423	-510.057
