1000.000	335597.700	-4306.863
1059.254	335575.900	-4201.988
1122.018	335516.800	-4214.443
1188.502	335454.400	-4141.424
1258.925	335443.200	-4132.073
1333.521	335379.500	-4121.415
1412.538	335327.400	-4107.183
1496.236	335288.600	-4113.407
1584.893	335203.700	-4197.112
1678.804	335171.700	-4191.688
1778.279	335102.600	-4259.433
1883.649	335104.100	-4208.364
1995.262	335041.400	-4283.532
2113.489	334993.600	-4307.130
2238.721	334996.800	-4431.282
2371.374	334908.600	-4513.284
2511.886	334810.900	-4526.787
2660.725	334860.200	-4758.035
2818.383	334881.500	-4927.474
2985.383	334856.500	-4950.521
3162.278	334813.900	-5147.706
3349.654	334784.400	-5321.363
3548.134	334716.800	-5533.535
3758.374	334678.300	-5606.387
3981.072	334690.700	-5897.116
4216.965	334681.200	-6122.193
4466.836	334564.100	-6415.376
4731.513	334570.900	-6705.840
5011.872	334504.000	-7104.646
5308.844	334525.100	-7249.854
5623.413	334475.300	-7614.115
5956.621	334384.100	-8042.666
6309.573	334469.600	-8323.984
6683.439	334483.100	-8889.684
7079.458	334310.100	-9348.861
7498.942	334414.100	-9675.211
7943.282	334306.100	-10227.820
8413.951	334251.500	-10813.390
8912.509	334230.800	-11410.500
9440.609	334154.400	-11867.760
10000.000	334167.100	-12656.510
10592.537	334086.500	-13222.370
11220.185	333997.900	-13908.530
11885.022	333917.300	-14792.980
12589.254	333850.400	-15556.070
13335.214	333660.200	-16393.550
14125.375	333637.600	-17402.360
14962.357	333518.000	-18348.460
15848.932	333332.600	-19410.880
16788.040	333127.300	-20497.440
17782.794	333018.700	-21597.710
18836.491	332850.900	-22918.070
19952.623	332655.400	-24035.540
21134.890	332376.200	-25554.860
22387.211	332220.600	-26882.460
23713.737	331969.600	-28424.330
25118.864	331664.400	-30087.670
26607.251	331275.900	-31872.270
28183.829	330996.900	-33639.960
29853.826	330567.200	-35485.280
31622.777	330131.400	-37546.050
33496.544	329568.900	-39635.300
35481.339	329018.900	-41934.020
37583.740	328361.400	-44297.800
39810.717	327634.700	-46773.690
42169.650	326833.400	-49416.750
44668.359	325958.900	-52066.300
47315.126	324896.900	-55018.700
50118.723	323820.700	-58047.080
53088.444	322721.500	-61154.750
56234.133	321251.600	-64545.480
59566.214	319738.600	-68024.910
63095.734	317979.900	-71656.590
66834.392	316078.600	-75559.410
70794.578	314135.300	-79424.530
74989.421	311672.600	-83383.630
79432.823	309121.500	-87751.230
84139.514	306399.600	-91906.910
89125.094	303261.400	-96431.380
94406.088	299989.400	-100894.000
100000.000	296244.900	-105455.900
105925.373	292140.600	-110219.400
112201.845	287719.900	-114933.600
118850.223	283044.200	-119646.500
125892.541	277950.400	-124251.200
133352.143	272410.600	-128976.500
141253.754	266365.600	-133589.800
149623.566	259860.300	-137992.700
158489.319	253006.900	-142331.200
167880.402	245846.200	-146254.300
177827.941	238266.600	-150093.200
188364.909	230213.200	-153499.600
199526.231	221994.400	-156681.100
211348.904	213400.200	-159274.800
223872.114	204439.400	-161573.200
237137.371	195374.200	-163320.100
251188.643	185952.400	-164537.600
266072.506	176617.800	-165332.900
281838.293	167069.800	-165499.300
298538.262	157677.400	-165193.700
316227.766	148265.400	-164280.300
334965.439	138934.900	-162949.900
354813.389	129882.900	-160977.600
375837.404	121037.800	-158724.100
398107.171	112405.800	-155923.600
421696.503	104277.400	-152692.000
446683.592	96289.140	-149106.500
473151.259	88865.780	-145238.200
501187.234	81785.050	-141259.700
530884.444	75031.730	-137004.500
562341.325	68806.950	-132556.900
595662.144	62930.530	-128014.200
630957.344	57516.160	-123349.800
668343.918	52413.600	-118687.900
707945.784	47760.420	-113972.300
749894.209	43423.730	-109269.600
794328.235	39492.980	-104689.200
841395.142	35826.920	-100145.200
891250.938	32512.350	-95695.630
944060.876	29503.330	-91311.660
1000000.000	26708.910	-87081.910
1059253.725	24208.140	-82983.660
1122018.454	21902.460	-78954.880
1188502.227	19802.280	-75068.630
1258925.412	17967.130	-71453.360
1333521.432	16259.500	-67877.140
1412537.545	14736.660	-64403.910
1496235.656	13351.420	-61202.390
1584893.192	12086.250	-58074.080
1678804.018	10947.930	-55063.000
1778279.410	9945.379	-52216.300
1883649.089	8983.670	-49513.800
1995262.315	8161.381	-46947.840
2113489.040	7382.503	-44478.060
2238721.139	6728.674	-42142.940
2371373.706	6098.457	-39929.880
2511886.432	5551.639	-37806.190
2660725.060	5028.590	-35791.100
2818382.931	4585.100	-33895.600
2985382.619	4168.149	-32091.400
3162277.660	3780.532	-30379.790
3349654.392	3450.431	-28748.820
3548133.892	3133.559	-27218.470
3758374.043	2853.107	-25742.720
3981071.706	2605.876	-24358.950
4216965.034	2378.720	-23056.400
4466835.922	2174.925	-21818.650
4731512.590	1989.999	-20651.610
5011872.336	1813.762	-19556.640
5308844.442	1609.269	-18530.370
5623413.252	1384.757	-17503.960
5956621.435	1248.018	-16432.610
6309573.445	1213.713	-15493.850
6683439.176	1168.251	-14658.560
7079457.844	1097.156	-13882.980
7498942.093	1021.241	-13152.720
7943282.347	927.397	-12462.340
8413951.416	850.979	-11763.720
8912509.381	806.866	-11137.960
9440608.763	724.389	-10561.870
10000000.000	650.726	-9941.752
10592537.252	633.596	-9404.582
11220184.543	595.564	-8911.148
11885022.274	548.992	-8444.969
12589254.118	494.165	-8005.748
13335214.322	417.978	-7554.215
14125375.446	400.398	-7128.035
14962356.561	383.508	-6750.418
15848931.925	339.609	-6578.705
16788040.181	238.806	-6222.895
17782794.100	209.219	-5872.816
18836490.895	26.404	-5509.580
19952623.150	161.042	-5030.659
21134890.398	226.516	-4804.006
22387211.386	221.565	-4577.475
23713737.057	193.276	-4346.187
25118864.315	174.124	-4097.451
26607250.598	171.452	-3877.098
28183829.313	161.510	-3672.606
29853826.189	136.568	-3476.384
31622776.602	125.477	-3284.287
33496543.916	116.521	-3105.313
35481338.923	102.760	-2940.317
37583740.429	87.744	-2781.072
39810717.055	62.689	-2628.205
42169650.343	53.232	-2467.196
44668359.215	46.447	-2331.109
47315125.896	37.912	-2201.774
50118723.363	23.423	-2084.638
53088444.423	-1.191	-1968.444
56234132.519	-19.647	-1847.878
59566214.353	-45.935	-1737.900
63095734.448	-75.623	-1613.240
66834391.757	-78.775	-1482.767
70794578.438	-75.494	-1360.788
74989420.933	-56.979	-1266.988
79432823.472	-54.725	-1181.953
84139514.165	-56.228	-1093.979
89125093.813	-50.047	-1018.596
94406087.629	-52.361	-951.574
100000000.000	-62.625	-884.710
