ZPLOT2 ASCII
  4294A REV1.11
  DATE:     23 -100
  
  
  MEASURE PARAMETER: IMPEDANCE RESISTANCE - REACTANCE
  ADAPTER: NONE
  SWEEP TYPE: LOG FREQ
  NUMBER of POINTS: 256
  POINT DELAY TIME:  0 Sec
  SWEEP DELAY TIME:  0 Sec
  OSC LEVEL:  500 mVolt
  DC BIAS: OFF
  BW: 1
  SWEEP AVERAGING: 8
  POINT AVERAGING: 4
  
  
  TRACE: A
  FORMAT: LINEAR
  
  Frequency"	"Data Trace Real"	"Data Trace Imag
  Begin User Comments:        0
  End User Comments:          0
  Begin Information:          Cell Information
    Surface Area:             1
    Density:                  0
    Weight:                   0
    Polarity:                 0
    PolarityI:                0
    Corrosion Unit Type:      0
    Reference Type:           0
    Reference Potential:      0
    User-Defined Potential:   0
    Stern-Geary:              26
  End Information:            Cell Information
  Null Configuration:         0,2,0,1,0.1,65000
  Data Points:                251
  Freq(Hz)	Ampl	Bias	Time(Sec)	Z'(a)	Z''(b)	Aux	Err	Range
End Comments
1.000000E+03	0.0000E+00	0.0000E+00	1.000000E+00	5.125429E+03	-9.701396E+02	0.000000E+00	0	0
1.046183E+03	0.0000E+00	0.0000E+00	2.000000E+00	5.111993E+03	-9.408831E+02	0.000000E+00	0	0
1.094500E+03	0.0000E+00	0.0000E+00	3.000000E+00	5.098523E+03	-9.122164E+02	0.000000E+00	0	0
1.145048E+03	0.0000E+00	0.0000E+00	4.000000E+00	5.085560E+03	-8.854865E+02	0.000000E+00	0	0
1.197930E+03	0.0000E+00	0.0000E+00	5.000000E+00	5.072900E+03	-8.592589E+02	0.000000E+00	0	0
1.253254E+03	0.0000E+00	0.0000E+00	6.000000E+00	5.060314E+03	-8.340414E+02	0.000000E+00	0	0
1.311134E+03	0.0000E+00	0.0000E+00	7.000000E+00	5.048315E+03	-8.096906E+02	0.000000E+00	0	0
1.371687E+03	0.0000E+00	0.0000E+00	8.000000E+00	5.036016E+03	-7.860439E+02	0.000000E+00	0	0
1.435036E+03	0.0000E+00	0.0000E+00	9.000000E+00	5.024480E+03	-7.634452E+02	0.000000E+00	0	0
1.501311E+03	0.0000E+00	0.0000E+00	1.000000E+01	5.013127E+03	-7.417358E+02	0.000000E+00	0	0
1.570646E+03	0.0000E+00	0.0000E+00	1.100000E+01	5.002299E+03	-7.203413E+02	0.000000E+00	0	0
1.643184E+03	0.0000E+00	0.0000E+00	1.200000E+01	4.991102E+03	-6.998881E+02	0.000000E+00	0	0
1.719072E+03	0.0000E+00	0.0000E+00	1.300000E+01	4.980622E+03	-6.807294E+02	0.000000E+00	0	0
1.798465E+03	0.0000E+00	0.0000E+00	1.400000E+01	4.969886E+03	-6.615449E+02	0.000000E+00	0	0
1.881524E+03	0.0000E+00	0.0000E+00	1.500000E+01	4.959890E+03	-6.432781E+02	0.000000E+00	0	0
1.968419E+03	0.0000E+00	0.0000E+00	1.600000E+01	4.949556E+03	-6.257203E+02	0.000000E+00	0	0
2.059328E+03	0.0000E+00	0.0000E+00	1.700000E+01	4.940156E+03	-6.083832E+02	0.000000E+00	0	0
2.154435E+03	0.0000E+00	0.0000E+00	1.800000E+01	4.929813E+03	-5.918961E+02	0.000000E+00	0	0
2.253934E+03	0.0000E+00	0.0000E+00	1.900000E+01	4.920174E+03	-5.758623E+02	0.000000E+00	0	0
2.358028E+03	0.0000E+00	0.0000E+00	2.000000E+01	4.910709E+03	-5.606129E+02	0.000000E+00	0	0
2.466930E+03	0.0000E+00	0.0000E+00	2.100000E+01	4.901487E+03	-5.452659E+02	0.000000E+00	0	0
2.580862E+03	0.0000E+00	0.0000E+00	2.200000E+01	4.891991E+03	-5.309946E+02	0.000000E+00	0	0
2.700055E+03	0.0000E+00	0.0000E+00	2.300000E+01	4.883143E+03	-5.175422E+02	0.000000E+00	0	0
2.824752E+03	0.0000E+00	0.0000E+00	2.400000E+01	4.874563E+03	-5.038893E+02	0.000000E+00	0	0
2.955209E+03	0.0000E+00	0.0000E+00	2.500000E+01	4.865945E+03	-4.910097E+02	0.000000E+00	0	0
3.091691E+03	0.0000E+00	0.0000E+00	2.600000E+01	4.857658E+03	-4.782208E+02	0.000000E+00	0	0
3.234476E+03	0.0000E+00	0.0000E+00	2.700000E+01	4.848994E+03	-4.665570E+02	0.000000E+00	0	0
3.383855E+03	0.0000E+00	0.0000E+00	2.800000E+01	4.840553E+03	-4.538771E+02	0.000000E+00	0	0
3.540133E+03	0.0000E+00	0.0000E+00	2.900000E+01	4.832448E+03	-4.428052E+02	0.000000E+00	0	0
3.703629E+03	0.0000E+00	0.0000E+00	3.000000E+01	4.824174E+03	-4.312988E+02	0.000000E+00	0	0
3.874675E+03	0.0000E+00	0.0000E+00	3.100000E+01	4.816121E+03	-4.206528E+02	0.000000E+00	0	0
4.053621E+03	0.0000E+00	0.0000E+00	3.200000E+01	4.807697E+03	-4.093893E+02	0.000000E+00	0	0
4.240831E+03	0.0000E+00	0.0000E+00	3.300000E+01	4.799469E+03	-3.991594E+02	0.000000E+00	0	0
