ZPLOT2 ASCII
  4294A REV1.11
  DATE:     23 -100
  
  
  MEASURE PARAMETER: IMPEDANCE RESISTANCE - REACTANCE
  ADAPTER: NONE
  SWEEP TYPE: LOG FREQ
  NUMBER of POINTS: 256
  POINT DELAY TIME:  0 Sec
  SWEEP DELAY TIME:  0 Sec
  OSC LEVEL:  500 mVolt
  DC BIAS: OFF
  BW: 1
  SWEEP AVERAGING: 8
  POINT AVERAGING: 4
  
  
  TRACE: A
  FORMAT: LINEAR
  
  Frequency"	"Data Trace Real"	"Data Trace Imag
  Begin User Comments:        0
  End User Comments:          0
  Begin Information:          Cell Information
    Surface Area:             1
    Density:                  0
    Weight:                   0
    Polarity:                 0
    PolarityI:                0
    Corrosion Unit Type:      0
    Reference Type:           0
    Reference Potential:      0
    User-Defined Potential:   0
    Stern-Geary:              26
  End Information:            Cell Information
  Null Configuration:         0,2,0,1,0.1,65000
  Data Points:                254
  Freq(Hz)	Ampl	Bias	Time(Sec)	Z'(a)	Z''(b)	Aux	Err	Range
End Comments
1.000000E+03	0.0000E+00	0.0000E+00	1.000000E+00	5.086593E+03	-9.627156E+02	0.000000E+00	0	0
1.046183E+03	0.0000E+00	0.0000E+00	2.000000E+00	5.073337E+03	-9.338870E+02	0.000000E+00	0	0
1.094500E+03	0.0000E+00	0.0000E+00	3.000000E+00	5.060101E+03	-9.052074E+02	0.000000E+00	0	0
1.145048E+03	0.0000E+00	0.0000E+00	4.000000E+00	5.047084E+03	-8.789727E+02	0.000000E+00	0	0
1.197930E+03	0.0000E+00	0.0000E+00	5.000000E+00	5.034288E+03	-8.534171E+02	0.000000E+00	0	0
1.253254E+03	0.0000E+00	0.0000E+00	6.000000E+00	5.022212E+03	-8.277300E+02	0.000000E+00	0	0
1.311134E+03	0.0000E+00	0.0000E+00	7.000000E+00	5.009952E+03	-8.036104E+02	0.000000E+00	0	0
1.371687E+03	0.0000E+00	0.0000E+00	8.000000E+00	4.997846E+03	-7.803031E+02	0.000000E+00	0	0
1.435036E+03	0.0000E+00	0.0000E+00	9.000000E+00	4.986316E+03	-7.580620E+02	0.000000E+00	0	0
1.501311E+03	0.0000E+00	0.0000E+00	1.000000E+01	4.975181E+03	-7.366713E+02	0.000000E+00	0	0
1.570646E+03	0.0000E+00	0.0000E+00	1.100000E+01	4.964112E+03	-7.149410E+02	0.000000E+00	0	0
1.643184E+03	0.0000E+00	0.0000E+00	1.200000E+01	4.953377E+03	-6.947208E+02	0.000000E+00	0	0
1.719072E+03	0.0000E+00	0.0000E+00	1.300000E+01	4.942546E+03	-6.753458E+02	0.000000E+00	0	0
1.798465E+03	0.0000E+00	0.0000E+00	1.400000E+01	4.931879E+03	-6.572777E+02	0.000000E+00	0	0
1.881524E+03	0.0000E+00	0.0000E+00	1.500000E+01	4.921957E+03	-6.382285E+02	0.000000E+00	0	0
1.968419E+03	0.0000E+00	0.0000E+00	1.600000E+01	4.911879E+03	-6.212888E+02	0.000000E+00	0	0
2.059328E+03	0.0000E+00	0.0000E+00	1.700000E+01	4.901994E+03	-6.038917E+02	0.000000E+00	0	0
2.154435E+03	0.0000E+00	0.0000E+00	1.800000E+01	4.892514E+03	-5.880002E+02	0.000000E+00	0	0
2.253934E+03	0.0000E+00	0.0000E+00	1.900000E+01	4.882526E+03	-5.720327E+02	0.000000E+00	0	0
2.358028E+03	0.0000E+00	0.0000E+00	2.000000E+01	4.872762E+03	-5.567078E+02	0.000000E+00	0	0
2.466930E+03	0.0000E+00	0.0000E+00	2.100000E+01	4.864000E+03	-5.414495E+02	0.000000E+00	0	0
2.580862E+03	0.0000E+00	0.0000E+00	2.200000E+01	4.855143E+03	-5.275332E+02	0.000000E+00	0	0
2.700055E+03	0.0000E+00	0.0000E+00	2.300000E+01	4.845932E+03	-5.136932E+02	0.000000E+00	0	0
2.824752E+03	0.0000E+00	0.0000E+00	2.400000E+01	4.837378E+03	-5.003065E+02	0.000000E+00	0	0
2.955209E+03	0.0000E+00	0.0000E+00	2.500000E+01	4.828582E+03	-4.872883E+02	0.000000E+00	0	0
3.091691E+03	0.0000E+00	0.0000E+00	2.600000E+01	4.820711E+03	-4.752676E+02	0.000000E+00	0	0
3.234476E+03	0.0000E+00	0.0000E+00	2.700000E+01	4.811762E+03	-4.635084E+02	0.000000E+00	0	0
3.383855E+03	0.0000E+00	0.0000E+00	2.800000E+01	4.803715E+03	-4.514265E+02	0.000000E+00	0	0
3.540133E+03	0.0000E+00	0.0000E+00	2.900000E+01	4.795930E+03	-4.403842E+02	0.000000E+00	0	0
3.703629E+03	0.0000E+00	0.0000E+00	3.000000E+01	4.787432E+03	-4.289245E+02	0.000000E+00	0	0
