Bottle Number:0
12/13/2017 10:41:39 AM
Frequency (Hz),Impedance(Ohms),Phase(Degrees)
1000,19011.3944483,-5914.9629825
1094.889,18943.3874128,-5489.59904869
1198.782,18877.7153105,-5101.34116051
1312.533,18813.7358615,-4746.25168863
1437.078,18750.8934811,-4421.04717405
1573.441,18688.5178875,-4123.54237316
1722.743,18626.9110644,-3851.42800067
1886.212,18565.364855,-3601.4385578
2065.193,18503.6322098,-3372.84841387
2261.157,18442.2755035,-3162.48420336
2475.716,18380.0155623,-2968.85540214
2710.634,18317.359239,-2790.50865127
2967.843,18254.5882269,-2625.72730518
3249.459,18191.7565075,-2473.08993527
3557.796,18129.2814525,-2330.8846327
3895.392,18066.9656575,-2198.04987073
4265.022,18005.6094056,-2073.5646124
4669.725,17945.1132844,-1957.03868
5112.831,17886.0083304,-1846.99446927
5597.982,17828.4612253,-1742.61997098
6129.169,17772.7069696,-1644.05843924
6710.759,17719.3634435,-1550.73394828
7347.536,17668.4792804,-1462.44257564
8044.736,17619.8228238,-1378.72411826
8808.093,17573.7830395,-1298.9641122
9643.884,17530.3211363,-1223.55189455
10558.982,17489.5419017,-1152.08042029
11560.913,17451.3410034,-1084.81383424
12657.916,17415.7611829,-1021.18568152
13859.012,17382.5006694,-961.428738663
15174.08,17351.2690087,-905.038359357
16613.932,17322.4744761,-852.245995552
18190.411,17295.8887723,-802.696676577
19916.481,17271.0331707,-756.416346222
21806.335,17247.9685436,-713.776613105
23875.515,17226.5391186,-673.90920012
26141.038,17206.7014667,-637.10684408
28621.534,17188.2699403,-603.065383484
31337.402,17171.1234331,-571.75864659
34310.976,17155.0867429,-543.109062003
37566.709,17140.2590649,-517.002456453
41131.375,17126.358046,-493.258266525
45034.289,17113.4482928,-471.952811041
49307.546,17101.1449272,-452.944055561
53986.288,17089.7999962,-436.19516829
59108.991,17079.0128056,-421.888502653
64717.782,17069.2116602,-409.406216895
70858.785,17059.7079725,-399.22775416
77582.502,17050.9381318,-391.174072403
84944.225,17042.8217583,-385.535216667
93004.495,17034.925864,-381.566970537
101829.595,17027.3373789,-380.579575617
111492.1,17020.352794,-381.607438017
122071.47,17013.4369938,-385.073510041
133654.705,17007.050286,-390.780579749
146337.062,17000.8928636,-398.856351749
160222.834,16994.9384021,-409.715019357
175426.213,16989.063062,-423.146704201
192072.225,16983.1714262,-439.536399395
210297.759,16977.3622101,-458.909207034
230252.696,16971.6839875,-481.248184393
252101.136,16965.8547706,-507.264883123
276022.752,16959.7031875,-536.841266
302214.266,16953.2829763,-570.50663832
330891.064,16946.8657202,-608.115185044
362288.975,16939.7789169,-650.240233163
396666.201,16932.1501548,-697.446017342
434305.446,16923.6294159,-749.724047026
475516.241,16914.328501,-807.662719052
520637.485,16904.665806,-871.907817558
570040.237,16894.3516831,-942.696136371
624130.765,16881.2404428,-1020.75865835
683353.887,16866.735616,-1105.73138299
748196.631,16849.0557838,-1198.8406703
819192.234,16829.1122812,-1300.07011572
896924.538,16805.7159569,-1410.77533435
982032.779,16776.9811071,-1532.30010433
1075216.853,16746.52202,-1665.73867987
1177243.068,16708.2423937,-1809.37941645
1288950.444,16667.7902646,-1966.74883198
1411257.618,16617.5421546,-2137.39640874
1545170.393,16556.7580213,-2317.8745994
1691790.012,16486.3499465,-2524.59124161
1852322.216,16414.4831242,-2738.5453251
2028087.154,16308.2552609,-2968.4672775
2220530.245,16195.2303332,-3219.29571025
2431234.062,16086.8779323,-3499.53074677
2661931.346,15935.8711563,-3785.46054078
2914519.257,15762.3158535,-4086.92596899
3191074.973,15556.9368125,-4395.7216792
3493872.775,15326.8874744,-4730.09899379
3825402.747,15051.9985975,-5071.40597816
4188391.254,14745.2244469,-5416.50072308
4585823.366,14394.6836979,-5768.16180718
5020967.4,14003.9960989,-6125.76169435
5497401.8,13565.3375732,-6474.60969151
6019044.568,13079.5854101,-6798.83758986
6590185.478,12549.8100166,-7113.52167398
7215521.358,11970.7074432,-7392.69928117
7900194.712,11356.3045837,-7640.99594865
8649836.013,10692.9878196,-7831.89514933
9470610.001,10013.9443415,-7979.27585872
10369266.383,9306.41032526,-8073.12780947
11353195.339,8590.95130328,-8103.11314682
12430488.296,7874.60480191,-8073.75908855
13610004.466,7172.14468941,-7985.45514271
14901443.705,6491.66792305,-7844.39204897
16315426.277,6133.0748822,-7716.09875218
17863580.192,5499.37287994,-7506.08330621
19558636.83,4912.46150191,-7263.17367015
21414535.639,4335.8174244,-6981.4453269
23446538.764,3828.24986972,-6665.55974342
25671356.563,3339.01012016,-6331.71317218
28107285.021,2934.88646353,-5979.42029266
30774356.209,2542.48366427,-5618.23411105
33694503.022,2209.75202855,-5307.52394604
36891739.544,1886.97115551,-4891.74063267
40392358.532,1666.27158483,-4558.62119754
44225147.632,1450.03489654,-4244.73770399
48421626.123,1252.69281014,-3935.76797889
53016304.116,1085.92780519,-3644.56964923
58046966.348,937.771037966,-3367.03429777
63554982.914,806.863512778,-3104.62275063
69585649.471,694.577730125,-2855.58776812
76188559.737,595.743521843,-2621.49602861
83418013.325,508.362051048,-2401.15129738
91333462.282,432.538936908,-2193.96992439
